States inputs Time(msecs) Memory(MB) Nodes Length Episodes Sequence Algorithm
256 5 699 6.82031 521 269 1018 aaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaababaaaaaaaaaaaaabaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaTaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadbbTcabbTbadcabdbc Q_PDS
256 5 1302 7.93359 1041 261 1541 aaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabdbbbbddaaac Q_PDS
256 5 740 6.73438 490 272 1054 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaadaaaacaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaacbaaaaaaaaaaaaaaaaaaTaaaaadaaaacaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaTaaaacaaaacacdTaTb Q_PDS
256 5 6404 11.8828 3779 265 3506 aaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaacaaaaccaaaaaaaaaaaaaaababaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTbddbcbccd Q_PDS
256 5 642 6.60156 398 270 960 aaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaadaaaaaacaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabTddaTbabbcTTbc Q_PDS
256 5 3049 12.2461 2298 263 2799 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacadaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaabaaaaaaabaacdddddccbd Q_PDS
256 5 1881 12.2617 1607 261 1927 aaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaabbaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaabdTcTabcdd Q_PDS
256 5 695 6.97266 478 272 1093 aaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaTaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacTbTaaTccTabccTd Q_PDS
256 5 1237 8.75 985 263 1517 aaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaabaTaaaaaaaaaaaaaaaabaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabccTac Q_PDS
256 5 789 7.66406 748 275 1181 aaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaabaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaabaaaadaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTdcddacTccaacbbabaccacdc Q_PDS
256 5 7357 22.3516 3882 282 4911 aaaaaaaaaaaaadaaaaaaacaadaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaacaadaaaaaaaaaaaaaaaaaadaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaadbTccTadTacTTadbbacbdd Q_PDS
256 5 653 20.2227 523 264 1065 aaaaaaaaaaaaaaaaacaaaaaaabaaaaaaTaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaTaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadbbbb Q_PDS
256 5 584 7.125 381 261 1045 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaTaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadabaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaddbccc Q_PDS
256 5 532 7.13281 361 260 941 aaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaabaaaaaaaaaaaaaaaaaaacaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaacacdcccTTd Q_PDS
256 5 875 7.86719 719 263 1230 aaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadbaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaabbabbdcbbb Q_PDS
256 5 1623 12.1328 1542 263 2204 aadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaacaaacaaaaaaaaaacaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaacaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaabaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadbdbdb Q_PDS
256 5 650 6.94141 449 260 1035 aaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaabaaaaaaaaaaadddabacaddbd Q_PDS
256 5 520 7.18359 444 260 991 adaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaadbddb Q_PDS
256 5 3493 17.9258 2477 264 3338 TaaaaaaaaaaaaaaaaaaacaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbdaacdTdb Q_PDS
256 5 1811 9.01172 1500 259 1828 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaababdbdbcbdcdbbcc Q_PDS
256 5 454 6.98047 306 269 916 aaaaaaaaaaaaaaadaaadaadaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaacdcTadacaccdb Q_PDS
256 5 1245 7.55078 1046 266 1429 TaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaTaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaacbaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaadaaaaaaaaaaaaaaaaaacaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaabbddab Q_PDS
256 5 921 7.36328 684 265 1255 daaaaaaadaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaTaaaaaaaaaaaaacaaaaaaaadaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaabababdcdc Q_PDS
256 5 1453 10.4727 1163 265 1784 aaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaadccdTaaTdbcdab Q_PDS
256 5 1459 8.53125 952 262 1610 aaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaddaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabcaTcTbcad Q_PDS
256 5 1141 8.08203 876 266 1420 aaabaaaaaaaaTaaadadaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaacaaaaaaaaaaaaaabaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaadacdb Q_PDS
256 5 1553 8.05859 1192 262 1566 aaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadabcbTbTTbbcd Q_PDS
256 5 1054 8.06641 841 268 1290 aaaacacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaabaaaadaaaaaaaaaaaaabaaaaaaacaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaTaccdbab Q_PDS
256 5 1432 9.38281 1186 261 1547 aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaadbTcdbdaccTc Q_PDS
256 5 519 9.39453 330 259 933 aaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaTdaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbTTcbdd Q_PDS
256 5 1125 9.40234 1024 264 1463 aaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaadaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaabaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaacbddbbTdcbTb Q_PDS
256 5 2018 8.24609 1563 274 1887 aaaaaaaaaaaaaaaaaaaaTaaaaaaaacaaacaaaaaaTaaaacaaaaadaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaadaabaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaabTdTdTaac Q_PDS
256 5 596 8.25391 455 269 1040 aaaaaaadaaaaaaaaaaaaaacaaaaaadaaaaaaaaaaaaaaaaaaaaaaaaaaabaaaaaaTaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaaaaaaabaadaaaaaaaaaaaaaaaaaaaaaadaaaaaaabaaaaaaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacbdaTbTbcTd Q_PDS
256 5 1012 8.94531 1025 267 1571 aaaaaaaaaaadaaaaaaaaaaaaaaaaaaaTaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaTaaaaTcaaaaadabaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaacaaaaacaaaaaacaaaaaaaaaaaaaaaaaaaaadaaaaaaaaaaaaaadaaaaaaaaaaaaacaaaaaaaaaaaaaaaaaaaaabbdbcbdac Q_PDS
32 3 5722 1000.02 3356431 0 0 NA PDS_BF
32 3 5935 1000.05 3319213 0 0 NA PDS_BF
32 3 7655 1000.03 3322405 0 0 NA PDS_BF
32 3 6161 1000.14 3320739 0 0 NA PDS_BF
32 3 7576 1000.13 3368188 0 0 NA PDS_BF
32 3 7621 1000.07 3324401 0 0 NA PDS_BF
32 3 7249 1000.05 3311935 0 0 NA PDS_BF
32 3 6652 1000.11 3305489 0 0 NA PDS_BF
32 3 7008 1000.09 3301838 0 0 NA PDS_BF
32 3 7028 1000.08 3306662 0 0 NA PDS_BF
32 3 7850 1000.08 3298625 0 0 NA PDS_BF
32 3 7285 1000.1 3296249 0 0 NA PDS_BF
32 3 7672 1000.04 3294423 0 0 NA PDS_BF
32 3 7706 1000.11 3297477 0 0 NA PDS_BF
32 3 8415 1000.12 3294891 0 0 NA PDS_BF
32 3 7500 1000.07 3296713 0 0 NA PDS_BF
32 3 8068 1000.13 3299014 0 0 NA PDS_BF
32 3 7692 1000.11 3291299 0 0 NA PDS_BF
32 3 8011 1000.09 3292649 0 0 NA PDS_BF
32 3 7827 1000.05 3291143 0 0 NA PDS_BF
32 3 7693 1000.1 3301836 0 0 NA PDS_BF
32 3 7851 1000.03 3291121 0 0 NA PDS_BF
32 3 7405 1000.12 3290601 0 0 NA PDS_BF
32 3 7767 1000.1 3288465 0 0 NA PDS_BF
32 3 7990 1000.11 3291085 0 0 NA PDS_BF
32 3 7879 1000.06 3290233 0 0 NA PDS_BF
32 3 8434 1000.04 3443950 0 0 NA PDS_BF
32 3 7587 1000.07 3297789 0 0 NA PDS_BF
32 3 6672 1000.02 3290487 0 0 NA PDS_BF
32 3 7074 1000.01 3290731 0 0 NA PDS_BF
32 3 7944 1000.09 3292300 0 0 NA PDS_BF
32 3 7144 1000.06 3288955 0 0 NA PDS_BF
32 3 7181 1000.01 3285761 0 0 NA PDS_BF
32 3 7480 1000 3288586 0 0 NA PDS_BF
32 3 6559 1000.13 3288849 0 0 NA PDS_BF
32 3 6412 1000.1 3287317 0 0 NA PDS_BF
32 3 8828 1000.07 3286881 0 0 NA PDS_BF
32 3 7478 1000.07 3289412 0 0 NA PDS_BF
32 3 8008 1000.02 3283804 0 0 NA PDS_BF
32 3 7512 1000.06 3283253 0 0 NA PDS_BF
32 3 7131 1000.07 3282497 0 0 NA PDS_BF
32 3 9203 1000.04 3302616 0 0 NA PDS_BF
32 3 8496 1000.03 3279747 0 0 NA PDS_BF
32 3 7447 1000.09 3337177 0 0 NA PDS_BF
32 3 7271 1000.12 3280333 0 0 NA PDS_BF
32 3 7205 1000.09 3281105 0 0 NA PDS_BF
32 3 8550 1000.01 3281045 0 0 NA PDS_BF
32 3 7909 1000.1 3282723 0 0 NA PDS_BF
32 3 8230 1000.01 3282743 0 0 NA PDS_BF
32 3 7777 1000.02 3283445 0 0 NA PDS_BF
32 3 7658 1000.09 3284021 0 0 NA PDS_BF
32 3 7984 1000.1 3284152 0 0 NA PDS_BF
32 3 6033 1000.05 3305928 0 0 NA PDS_BF
32 3 6009 1000.14 3282985 0 0 NA PDS_BF
32 3 5824 1000 3285063 0 0 NA PDS_BF
32 3 6575 1000 3280784 0 0 NA PDS_BF
32 3 6009 1000.12 3282676 0 0 NA PDS_BF
32 3 5964 1000.02 3279303 0 0 NA PDS_BF
32 3 6343 1000.05 3027172 0 0 NA PDS_BF
32 3 5995 1000.08 3282020 0 0 NA PDS_BF
32 3 6140 1000.09 3288204 0 0 NA PDS_BF
32 3 6525 1000.05 3332419 0 0 NA PDS_BF
32 3 6358 1000.07 3289845 0 0 NA PDS_BF
32 3 6334 1000.04 3340962 0 0 NA PDS_BF
32 3 6057 1000.03 3283833 0 0 NA PDS_BF
32 3 5742 1000.06 3281457 0 0 NA PDS_BF
32 3 6226 1000.04 3283423 0 0 NA PDS_BF
32 3 6135 1000.06 3281493 0 0 NA PDS_BF
32 3 5854 1000.05 3280418 0 0 NA PDS_BF
32 3 7819 1000.11 3281019 0 0 NA PDS_BF
32 3 6804 1000.07 3281975 0 0 NA PDS_BF
32 3 7523 1000.06 3281695 0 0 NA PDS_BF
32 3 7415 1000.05 3276693 0 0 NA PDS_BF
32 3 7243 1000 3278289 0 0 NA PDS_BF
32 3 8702 1000.07 3279572 0 0 NA PDS_BF
32 3 7217 1000.03 3286019 0 0 NA PDS_BF
32 3 7863 1000.03 3278097 0 0 NA PDS_BF
32 3 8856 1000.12 3342872 0 0 NA PDS_BF
32 3 7582 1000.01 3275431 0 0 NA PDS_BF
32 3 7591 1000.11 3275567 0 0 NA PDS_BF
32 3 7291 1000.11 3275172 0 0 NA PDS_BF
32 3 7654 1000 3272972 0 0 NA PDS_BF
32 3 7293 1000.06 3339399 0 0 NA PDS_BF
32 3 7173 1000.02 3272481 0 0 NA PDS_BF
32 3 7755 1000.11 3274879 0 0 NA PDS_BF
32 3 8128 1000.13 3273117 0 0 NA PDS_BF
32 3 7175 1000.07 3274505 0 0 NA PDS_BF
32 3 7464 1000.07 3274399 0 0 NA PDS_BF
32 3 7557 1000.09 3316183 0 0 NA PDS_BF
32 3 8084 1000.12 3279959 0 0 NA PDS_BF
32 3 7770 1000.13 3270727 0 0 NA PDS_BF
32 3 7817 1000.1 3285422 0 0 NA PDS_BF
32 3 8179 1000.08 3273899 0 0 NA PDS_BF
32 3 7660 1000.06 3262482 0 0 NA PDS_BF
32 3 7301 1000.01 3292491 0 0 NA PDS_BF
32 3 8034 1000.01 3272757 0 0 NA PDS_BF
32 3 7229 1000.03 3272885 0 0 NA PDS_BF
32 3 7634 1000.12 3347650 0 0 NA PDS_BF
32 3 8298 1000.05 3274875 0 0 NA PDS_BF
32 3 7253 1000.09 3272178 0 0 NA PDS_BF
32 4 5578 653.297 2099759 20 0 aaaaaaaaaaaaaaaacbbb PDS_BF
32 4 7716 1000.08 3275024 0 0 NA PDS_BF
32 4 9452 1000.07 3272764 0 0 NA PDS_BF
32 4 8376 1000.07 3270351 0 0 NA PDS_BF
32 4 9960 1000.02 3271618 0 0 NA PDS_BF
32 4 9034 1000.02 3286087 0 0 NA PDS_BF
32 4 9836 1000.02 3270213 0 0 NA PDS_BF
32 4 1751 516.191 597931 18 0 aaaaaaaaaaabaabbbb PDS_BF
32 4 8527 1000 3272740 0 0 NA PDS_BF
32 4 8940 1000.03 3268137 0 0 NA PDS_BF
32 4 7749 1000.07 3269729 0 0 NA PDS_BF
32 4 2117 553.113 913681 21 0 aaaaaaaaaaaaaaaacbacb PDS_BF
32 4 1130 537.062 544778 18 0 aaaaaaaaaaaabbbbbb PDS_BF
32 4 9490 1000 3265246 0 0 NA PDS_BF
32 4 7657 1000.13 3266603 0 0 NA PDS_BF
32 4 8402 1000.12 3266094 0 0 NA PDS_BF
32 4 2621 594.445 1058941 19 0 aaaaaaaaaaaaaacaccb PDS_BF
32 4 1638 553.285 533346 18 0 aaaaaaaaaaaaabacbb PDS_BF
32 4 8420 1000.08 3271532 0 0 NA PDS_BF
32 4 8658 1000.07 3265989 0 0 NA PDS_BF
32 4 8890 1000.06 3263565 0 0 NA PDS_BF
32 4 7754 1000.08 3261990 0 0 NA PDS_BF
32 4 9421 1000.05 3260673 0 0 NA PDS_BF
32 4 9108 1000.07 3261925 0 0 NA PDS_BF
32 4 8664 1000.07 3266201 0 0 NA PDS_BF
32 4 10421 1000.1 3260639 0 0 NA PDS_BF
32 4 10798 1000.04 3259648 0 0 NA PDS_BF
32 4 10307 1000.09 3257941 0 0 NA PDS_BF
32 4 5500 657.852 1898363 20 0 aaaaaaaaaaaaaaabbabb PDS_BF
32 4 6772 660.848 2099793 20 0 aaaaaaaaaaaaaaaabbbc PDS_BF
32 4 867 102.738 269474 17 0 aaaaaaaaaaaabbabc PDS_BF
32 4 9919 1000.01 3259587 0 0 NA PDS_BF
32 4 8494 1000.09 3247901 0 0 NA PDS_BF
32 4 9787 1000.06 3260497 0 0 NA PDS_BF
32 4 8878 1000.05 3253419 0 0 NA PDS_BF
32 4 9010 1000.07 3280309 0 0 NA PDS_BF
32 4 9004 1000.13 3258347 0 0 NA PDS_BF
32 4 9257 1000.02 3259469 0 0 NA PDS_BF
32 4 10771 1000.04 3258339 0 0 NA PDS_BF
32 4 1780 585.27 616904 18 0 aaaaaaaaaaaabbaabb PDS_BF
32 4 9672 1000.06 3259611 0 0 NA PDS_BF
32 4 9988 1000.12 3259314 0 0 NA PDS_BF
32 4 9175 1000.05 3260611 0 0 NA PDS_BF
32 4 1343 592.926 526085 18 0 aaaaaaaaaaaaaacbcc PDS_BF
32 4 9630 1000.09 3257005 0 0 NA PDS_BF
32 4 9208 1000.09 3257013 0 0 NA PDS_BF
32 4 9356 1000.12 3258356 0 0 NA PDS_BF
