Episodes Task Normalised_Cummulative_Reward
18 Q(RS) 0.95801
19 Q(RS) 0.74286
20 Q(RS) 0.96341
21 Q(RS) 1.00038
22 Q(RS) 0.96850
23 Q(RS) 0.99205
24 Q(RS) 0.92211
25 Q(RS) 0.97161
26 Q(RS) 0.99052
27 Q(RS) 0.83214
28 Q(RS) 0.94458
29 Q(RS) 0.92389
30 Q(RS) 0.89123
31 Q(RS) 0.90739
32 Q(RS) 0.97432
33 Q(RS) 1.00080
34 Q(RS) 0.97135
35 Q(RS) 0.71274
36 Q(RS) 0.98181
37 Q(RS) 0.93783
38 Q(RS) 1.00325
39 Q(RS) 0.79221
40 Q(RS) 0.75599
41 Q(RS) 0.99804
42 Q(RS) 0.98045
43 Q(RS) 1.00361
44 Q(RS) 0.96614
45 Q(RS) 0.77108
46 Q(RS) 0.80890
47 Q(RS) 0.97780
48 Q(RS) 0.83941
49 Q(RS) 0.95436
50 Q(RS) 0.95890
51 Q(RS) 0.97700
52 Q(RS) 0.85516
53 Q(RS) 0.96894
54 Q(RS) 0.91057
55 Q(RS) 0.99247
56 Q(RS) 0.85224
57 Q(RS) 0.96835
58 Q(RS) 0.96880
59 Q(RS) 0.88966
60 Q(RS) 0.99186
61 Q(RS) 0.98952
62 Q(RS) 0.99354
63 Q(RS) 0.92028
64 Q(RS) 0.91644
65 Q(RS) 0.85819
66 Q(RS) 1.00274
67 Q(RS) 0.93746
68 Q(RS) 0.98711
69 Q(RS) 0.93308
70 Q(RS) 0.94954
71 Q(RS) 0.95836
72 Q(RS) 0.95557
73 Q(RS) 0.99903
74 Q(RS) 0.97382
75 Q(RS) 1.00514
76 Q(RS) 0.90811
77 Q(RS) 0.93004
78 Q(RS) 0.88144
79 Q(RS) 0.95194
80 Q(RS) 0.99049
81 Q(RS) 0.99025
82 Q(RS) 0.98930
83 Q(RS) 0.99746
84 Q(RS) 0.92034
85 Q(RS) 0.99890
86 Q(RS) 0.95825
87 Q(RS) 0.99693
88 Q(RS) 0.98990
89 Q(RS) 0.99429
90 Q(RS) 0.95619
91 Q(RS) 0.99493
92 Q(RS) 0.99874
93 Q(RS) 0.99588
94 Q(RS) 0.98957
95 Q(RS) 1.00549
96 Q(RS) 0.98356
97 Q(RS) 0.98287
98 Q(RS) 0.94880
99 Q(RS) 0.99574
100 Q(RS) 0.95448
1 Q(RS) 0.00000
2 Q(RS) 0.33256
3 Q(RS) 0.88710
4 Q(RS) 0.94065
5 Q(RS) 0.97184
6 Q(RS) 0.71950
7 Q(RS) 0.96024
8 Q(RS) 0.49611
9 Q(RS) 0.70835
10 Q(RS) 0.92817
11 Q(RS) 0.47936
12 Q(RS) 0.98990
13 Q(RS) 0.90237
14 Q(RS) 0.93205
15 Q(RS) 0.88142
16 Q(RS) 1.00110
17 Q(RS) 0.58931
18 Q(RS) 0.73293
19 Q(RS) 0.98961
20 Q(RS) 0.94504
21 Q(RS) 0.85053
22 Q(RS) 0.96486
23 Q(RS) 0.87645
24 Q(RS) 0.99554
25 Q(RS) 0.99980
26 Q(RS) 0.97899
27 Q(RS) 0.83414
28 Q(RS) 0.99187
29 Q(RS) 0.92728
30 Q(RS) 0.96855
31 Q(RS) 0.78038
32 Q(RS) 0.99203
33 Q(RS) 0.98770
34 Q(RS) 0.87618
35 Q(RS) 0.84693
36 Q(RS) 0.94893
37 Q(RS) 0.99752
38 Q(RS) 0.99099
39 Q(RS) 0.97082
40 Q(RS) 0.94418
41 Q(RS) 0.90050
42 Q(RS) 0.93705
43 Q(RS) 0.85689
44 Q(RS) 0.84574
45 Q(RS) 0.84649
46 Q(RS) 0.98451
47 Q(RS) 0.81772
48 Q(RS) 0.92844
49 Q(RS) 0.89909
50 Q(RS) 0.88794
51 Q(RS) 0.88340
52 Q(RS) 0.99365
53 Q(RS) 0.99440
54 Q(RS) 0.99378
55 Q(RS) 0.91375
56 Q(RS) 0.99933
57 Q(RS) 0.98190
58 Q(RS) 0.98883
59 Q(RS) 0.99819
60 Q(RS) 0.95908
61 Q(RS) 0.95214
62 Q(RS) 0.99761
63 Q(RS) 0.99975
64 Q(RS) 0.97916
65 Q(RS) 0.99791
66 Q(RS) 0.99519
67 Q(RS) 0.86115
68 Q(RS) 0.98153
69 Q(RS) 0.99694
70 Q(RS) 0.95162
71 Q(RS) 0.98646
72 Q(RS) 0.97999
73 Q(RS) 0.96362
74 Q(RS) 0.97896
75 Q(RS) 0.99104
76 Q(RS) 0.97803
77 Q(RS) 0.98747
78 Q(RS) 0.96191
79 Q(RS) 0.99039
80 Q(RS) 0.98323
81 Q(RS) 0.99834
82 Q(RS) 0.97367
83 Q(RS) 0.98537
84 Q(RS) 0.97668
85 Q(RS) 0.98091
86 Q(RS) 0.93468
87 Q(RS) 0.96798
88 Q(RS) 0.98620
89 Q(RS) 0.99006
90 Q(RS) 0.93436
91 Q(RS) 0.95671
92 Q(RS) 0.98330
93 Q(RS) 1.00376
94 Q(RS) 0.95605
95 Q(RS) 0.92925
96 Q(RS) 0.99919
97 Q(RS) 0.99921
98 Q(RS) 0.98921
99 Q(RS) 0.95240
100 Q(RS) 1.00582
1 Q(RS) 0.00000
2 Q(RS) 0.40959
3 Q(RS) 0.74472
4 Q(RS) 0.89326
5 Q(RS) 0.89876
6 Q(RS) 0.43592
7 Q(RS) 0.94174
8 Q(RS) 0.79008
9 Q(RS) 0.91605
10 Q(RS) 0.98841
11 Q(RS) 0.75008
12 Q(RS) 0.97862
13 Q(RS) 0.97436
14 Q(RS) 0.76485
15 Q(RS) 0.99475
16 Q(RS) 0.96214
17 Q(RS) 0.88760
18 Q(RS) 0.93255
19 Q(RS) 0.97140
20 Q(RS) 0.99716
21 Q(RS) 0.99891
22 Q(RS) 0.98680
23 Q(RS) 0.89613
24 Q(RS) 0.75374
25 Q(RS) 0.91307
26 Q(RS) 0.83536
27 Q(RS) 0.98342
28 Q(RS) 0.86180
29 Q(RS) 0.95709
30 Q(RS) 0.97235
31 Q(RS) 0.99510
32 Q(RS) 0.92180
33 Q(RS) 0.96664
34 Q(RS) 0.98463
35 Q(RS) 0.99452
36 Q(RS) 0.99526
37 Q(RS) 0.91334
38 Q(RS) 0.94004
39 Q(RS) 0.95021
40 Q(RS) 0.94522
41 Q(RS) 0.85928
42 Q(RS) 0.99494
43 Q(RS) 0.99722
44 Q(RS) 0.92032
45 Q(RS) 0.86565
46 Q(RS) 0.93271
47 Q(RS) 0.91707
48 Q(RS) 0.99991
49 Q(RS) 0.99513
50 Q(RS) 0.93201
51 Q(RS) 0.97999
52 Q(RS) 0.87624
53 Q(RS) 0.89073
54 Q(RS) 0.98890
55 Q(RS) 0.87572
56 Q(RS) 0.85391
57 Q(RS) 0.96523
58 Q(RS) 0.96932
59 Q(RS) 0.99002
60 Q(RS) 0.93563
61 Q(RS) 0.96979
62 Q(RS) 0.98010
63 Q(RS) 0.95560
64 Q(RS) 0.91671
65 Q(RS) 0.96068
66 Q(RS) 0.99612
67 Q(RS) 0.95282
68 Q(RS) 0.86425
69 Q(RS) 0.99421
70 Q(RS) 0.97885
71 Q(RS) 0.88986
72 Q(RS) 0.97859
73 Q(RS) 0.86170
74 Q(RS) 1.00182
75 Q(RS) 0.99824
76 Q(RS) 0.89663
77 Q(RS) 0.99526
78 Q(RS) 0.87422
79 Q(RS) 0.99958
80 Q(RS) 0.97732
81 Q(RS) 0.95822
82 Q(RS) 0.98448
83 Q(RS) 0.99778
84 Q(RS) 0.91716
85 Q(RS) 0.94669
86 Q(RS) 0.96446
87 Q(RS) 0.99455
88 Q(RS) 0.90646
89 Q(RS) 0.99271
90 Q(RS) 0.95855
91 Q(RS) 0.99627
92 Q(RS) 0.99955
93 Q(RS) 0.98608
94 Q(RS) 0.96947
95 Q(RS) 0.93041
96 Q(RS) 0.99972
97 Q(RS) 0.99808
98 Q(RS) 0.96016
99 Q(RS) 0.98207
100 Q(RS) 0.99856
1 Q(RS) 0.00000
2 Q(RS) 0.60331
3 Q(RS) 0.39113
4 Q(RS) 0.42416
5 Q(RS) 0.97690
6 Q(RS) 0.95119
7 Q(RS) 0.94744
8 Q(RS) 0.90827
9 Q(RS) 0.98643
10 Q(RS) 0.66590
11 Q(RS) 0.91584
12 Q(RS) 0.66666
13 Q(RS) 0.81586
14 Q(RS) 0.84341
15 Q(RS) 0.77534
16 Q(RS) 0.81309
17 Q(RS) 0.98885
18 Q(RS) 0.81888
19 Q(RS) 0.83102
20 Q(RS) 0.87452
21 Q(RS) 0.93164
22 Q(RS) 0.97571
23 Q(RS) 0.99038
24 Q(RS) 0.91823
25 Q(RS) 0.97721
26 Q(RS) 0.85853
27 Q(RS) 0.90446
28 Q(RS) 0.98306
29 Q(RS) 0.78087
30 Q(RS) 0.97669
31 Q(RS) 0.88257
32 Q(RS) 0.97710
33 Q(RS) 0.91577
34 Q(RS) 0.74848
35 Q(RS) 0.95625
36 Q(RS) 0.98637
37 Q(RS) 0.96564
38 Q(RS) 0.95706
39 Q(RS) 0.99844
40 Q(RS) 0.72771
41 Q(RS) 0.99037
42 Q(RS) 0.96101
43 Q(RS) 0.99238
44 Q(RS) 0.83726
45 Q(RS) 0.97265
46 Q(RS) 0.98169
47 Q(RS) 0.99458
48 Q(RS) 0.95150
49 Q(RS) 0.99337
50 Q(RS) 0.80800
51 Q(RS) 0.97488
52 Q(RS) 0.95990
53 Q(RS) 0.98745
54 Q(RS) 0.98823
55 Q(RS) 0.98707
56 Q(RS) 0.99729
57 Q(RS) 0.95308
58 Q(RS) 0.98530
59 Q(RS) 0.96759
60 Q(RS) 0.95369
61 Q(RS) 0.90666
62 Q(RS) 0.94214
63 Q(RS) 0.87877
64 Q(RS) 0.96843
65 Q(RS) 0.97908
66 Q(RS) 1.00533
67 Q(RS) 0.96968
68 Q(RS) 0.96249
69 Q(RS) 1.00142
70 Q(RS) 0.94819
71 Q(RS) 0.96407
72 Q(RS) 1.00295
73 Q(RS) 0.99325
74 Q(RS) 0.93893
75 Q(RS) 0.92246
76 Q(RS) 1.00369
77 Q(RS) 1.00187
78 Q(RS) 0.99209
79 Q(RS) 0.97526
80 Q(RS) 0.96499
81 Q(RS) 0.88159
82 Q(RS) 0.95656
83 Q(RS) 0.99684
84 Q(RS) 0.96024
85 Q(RS) 0.96851
86 Q(RS) 0.98570
87 Q(RS) 1.00034
88 Q(RS) 0.95866
89 Q(RS) 0.99435
90 Q(RS) 0.99350
91 Q(RS) 0.98273
92 Q(RS) 0.98825
93 Q(RS) 0.94162
94 Q(RS) 0.99833
95 Q(RS) 0.98670
96 Q(RS) 0.99609
97 Q(RS) 0.98726
98 Q(RS) 0.97133
99 Q(RS) 0.98128
100 Q(RS) 1.00089
1 Q(RS) 0.00000
2 Q(RS) 0.88388
3 Q(RS) 0.41355
4 Q(RS) 0.90499
5 Q(RS) 0.92086
6 Q(RS) 0.64674
7 Q(RS) 0.57730
8 Q(RS) 0.91164
9 Q(RS) 0.98568
10 Q(RS) 0.99142
11 Q(RS) 0.69713
12 Q(RS) 0.96024
13 Q(RS) 0.68143
14 Q(RS) 0.99607
15 Q(RS) 0.94373
16 Q(RS) 0.95906
17 Q(RS) 0.98305
18 Q(RS) 0.98365
19 Q(RS) 0.99140
20 Q(RS) 0.91685
21 Q(RS) 0.99448
22 Q(RS) 0.91137
23 Q(RS) 0.96533
24 Q(RS) 0.72417
25 Q(RS) 0.88136
26 Q(RS) 0.94469
27 Q(RS) 0.97889
28 Q(RS) 0.96037
29 Q(RS) 0.97457
30 Q(RS) 0.76316
31 Q(RS) 0.95663
32 Q(RS) 0.98410
33 Q(RS) 0.87338
34 Q(RS) 0.78548
35 Q(RS) 0.96745
36 Q(RS) 0.95315
37 Q(RS) 0.97949
38 Q(RS) 0.98087
39 Q(RS) 0.77162
40 Q(RS) 0.96639
41 Q(RS) 0.99951
42 Q(RS) 0.85550
43 Q(RS) 0.84177
44 Q(RS) 0.95782
45 Q(RS) 0.95079
46 Q(RS) 0.93625
47 Q(RS) 0.94812
48 Q(RS) 1.00496
49 Q(RS) 0.99916
50 Q(RS) 0.93288
51 Q(RS) 0.90163
52 Q(RS) 0.98730
53 Q(RS) 0.86637
54 Q(RS) 0.96585
55 Q(RS) 0.93363
56 Q(RS) 0.88263
57 Q(RS) 0.99183
58 Q(RS) 0.89655
59 Q(RS) 0.95170
60 Q(RS) 0.90515
61 Q(RS) 0.92259
62 Q(RS) 0.96870
63 Q(RS) 0.93732
64 Q(RS) 0.92269
65 Q(RS) 0.97069
66 Q(RS) 0.99142
67 Q(RS) 0.96877
68 Q(RS) 0.98597
69 Q(RS) 0.91521
70 Q(RS) 0.96178
71 Q(RS) 0.89992
72 Q(RS) 0.90329
73 Q(RS) 0.96759
74 Q(RS) 0.92086
75 Q(RS) 0.96538
76 Q(RS) 0.89898
77 Q(RS) 0.93885
78 Q(RS) 0.98425
79 Q(RS) 0.94822
80 Q(RS) 0.96422
81 Q(RS) 0.96227
82 Q(RS) 0.99894
83 Q(RS) 0.98514
84 Q(RS) 0.88565
85 Q(RS) 0.99028
86 Q(RS) 0.90351
87 Q(RS) 0.97439
88 Q(RS) 0.91326
89 Q(RS) 1.00276
90 Q(RS) 0.96331
91 Q(RS) 1.00328
92 Q(RS) 0.98972
93 Q(RS) 0.99508
94 Q(RS) 0.95826
95 Q(RS) 0.98821
96 Q(RS) 0.95276
97 Q(RS) 0.99028
98 Q(RS) 0.99974
99 Q(RS) 1.00262
100 Q(RS) 0.98029
1 Q(RS) 0.00000
2 Q(RS) 0.73711
3 Q(RS) 0.89403
4 Q(RS) 0.77537
5 Q(RS) 0.33443
6 Q(RS) 0.82045
7 Q(RS) 0.96845
8 Q(RS) 0.71581
9 Q(RS) 0.98663
10 Q(RS) 0.94131
11 Q(RS) 0.75582
12 Q(RS) 0.76821
13 Q(RS) 0.71925
14 Q(RS) 0.76214
15 Q(RS) 0.73360
16 Q(RS) 0.82430
17 Q(RS) 0.93546
18 Q(RS) 0.97916
19 Q(RS) 0.81065
20 Q(RS) 0.90198
21 Q(RS) 0.96884
22 Q(RS) 0.89824
23 Q(RS) 0.99473
24 Q(RS) 0.96663
25 Q(RS) 0.83115
26 Q(RS) 0.94000
27 Q(RS) 0.98639
28 Q(RS) 0.89800
29 Q(RS) 0.79861
30 Q(RS) 0.95837
31 Q(RS) 0.88887
32 Q(RS) 0.96323
33 Q(RS) 0.86154
34 Q(RS) 0.85099
35 Q(RS) 0.91860
36 Q(RS) 0.94794
37 Q(RS) 0.88855
38 Q(RS) 0.98309
39 Q(RS) 0.96614
40 Q(RS) 0.99586
41 Q(RS) 0.94511
42 Q(RS) 0.93336
43 Q(RS) 0.83506
44 Q(RS) 0.81528
45 Q(RS) 0.90076
46 Q(RS) 0.95425
47 Q(RS) 0.94230
48 Q(RS) 0.95095
49 Q(RS) 0.93468
50 Q(RS) 1.00174
51 Q(RS) 0.97760
52 Q(RS) 0.91812
53 Q(RS) 0.97688
54 Q(RS) 0.88228
55 Q(RS) 0.99164
56 Q(RS) 0.90962
57 Q(RS) 0.95861
58 Q(RS) 0.91331
59 Q(RS) 0.96024
60 Q(RS) 0.93116
61 Q(RS) 0.95506
62 Q(RS) 0.95562
63 Q(RS) 0.99381
64 Q(RS) 0.97585
65 Q(RS) 0.98433
66 Q(RS) 0.88523
67 Q(RS) 0.97212
68 Q(RS) 0.93969
69 Q(RS) 0.99111
70 Q(RS) 0.97471
71 Q(RS) 0.92787
72 Q(RS) 0.93584
73 Q(RS) 0.98348
74 Q(RS) 0.91677
75 Q(RS) 0.99888
76 Q(RS) 1.00273
77 Q(RS) 0.99283
78 Q(RS) 0.98303
79 Q(RS) 0.99924
80 Q(RS) 0.93260
81 Q(RS) 0.97853
82 Q(RS) 0.98000
83 Q(RS) 0.95054
84 Q(RS) 0.98180
85 Q(RS) 0.99774
86 Q(RS) 0.99653
87 Q(RS) 0.97532
88 Q(RS) 0.96797
89 Q(RS) 0.96349
90 Q(RS) 0.89926
91 Q(RS) 0.96000
92 Q(RS) 0.98906
93 Q(RS) 0.94984
94 Q(RS) 0.99558
95 Q(RS) 0.97649
96 Q(RS) 1.00619
97 Q(RS) 0.94820
98 Q(RS) 0.96501
99 Q(RS) 0.99835
100 Q(RS) 0.98331
1 Q(RS) 0.00000
2 Q(RS) 0.58653
3 Q(RS) 0.72528
4 Q(RS) 0.64522
5 Q(RS) 0.64169
6 Q(RS) 0.97002
7 Q(RS) 0.72954
8 Q(RS) 0.90850
9 Q(RS) 0.93074
10 Q(RS) 0.74265
11 Q(RS) 0.78288
12 Q(RS) 0.96129
13 Q(RS) 0.81721
14 Q(RS) 0.92913
15 Q(RS) 0.81857
16 Q(RS) 0.84964
17 Q(RS) 0.93222
18 Q(RS) 0.97110
19 Q(RS) 0.90260
20 Q(RS) 0.76066
21 Q(RS) 0.80936
22 Q(RS) 0.81405
23 Q(RS) 0.99675
24 Q(RS) 0.99166
25 Q(RS) 0.82014
26 Q(RS) 0.79023
27 Q(RS) 0.91352
28 Q(RS) 0.91662
29 Q(RS) 0.76476
30 Q(RS) 1.00067
31 Q(RS) 0.94850
32 Q(RS) 0.97690
33 Q(RS) 0.98954
34 Q(RS) 0.97456
35 Q(RS) 0.98471
36 Q(RS) 0.90431
37 Q(RS) 0.75141
38 Q(RS) 0.95432
39 Q(RS) 0.95816
40 Q(RS) 0.97789
41 Q(RS) 0.87049
42 Q(RS) 0.98769
43 Q(RS) 0.99343
44 Q(RS) 0.94977
45 Q(RS) 0.97219
46 Q(RS) 0.96142
47 Q(RS) 0.90705
48 Q(RS) 0.83870
49 Q(RS) 0.95016
50 Q(RS) 0.97210
51 Q(RS) 0.93744
52 Q(RS) 0.90701
53 Q(RS) 0.99366
54 Q(RS) 1.00082
55 Q(RS) 0.99819
56 Q(RS) 0.94600
57 Q(RS) 0.91468
58 Q(RS) 0.93880
59 Q(RS) 0.93005
60 Q(RS) 0.98212
61 Q(RS) 0.94990
62 Q(RS) 0.95304
63 Q(RS) 0.99922
64 Q(RS) 0.95833
65 Q(RS) 0.91367
66 Q(RS) 0.92482
67 Q(RS) 0.98713
68 Q(RS) 0.89726
69 Q(RS) 0.98361
70 Q(RS) 0.94204
71 Q(RS) 0.97679
72 Q(RS) 0.96042
73 Q(RS) 1.00289
74 Q(RS) 0.99317
75 Q(RS) 0.99489
76 Q(RS) 0.94854
77 Q(RS) 1.00145
78 Q(RS) 1.00195
79 Q(RS) 1.00206
80 Q(RS) 0.86600
81 Q(RS) 0.96689
82 Q(RS) 0.95866
83 Q(RS) 0.93364
84 Q(RS) 0.93650
85 Q(RS) 0.98142
86 Q(RS) 0.97950
87 Q(RS) 0.90612
88 Q(RS) 1.00042
89 Q(RS) 0.99723
90 Q(RS) 0.98824
91 Q(RS) 0.97661
92 Q(RS) 0.99511
93 Q(RS) 0.98470
94 Q(RS) 0.94334
95 Q(RS) 1.00278
96 Q(RS) 0.92087
97 Q(RS) 0.96749
98 Q(RS) 0.99595
99 Q(RS) 0.98835
100 Q(RS) 0.99760
1 Q(RS) 0.00000
2 Q(RS) 0.59570
3 Q(RS) 0.81446
4 Q(RS) 0.88938
5 Q(RS) 0.88678
6 Q(RS) 0.81852
7 Q(RS) 0.87784
8 Q(RS) 0.96197
9 Q(RS) 0.94433
10 Q(RS) 0.99409
11 Q(RS) 0.86995
12 Q(RS) 0.84823
13 Q(RS) 0.93371
14 Q(RS) 0.73038
15 Q(RS) 0.86838
16 Q(RS) 0.87969
17 Q(RS) 0.95368
18 Q(RS) 0.88598
19 Q(RS) 0.71852
20 Q(RS) 0.80785
21 Q(RS) 0.80672
22 Q(RS) 0.74959
23 Q(RS) 0.80520
24 Q(RS) 0.97342
25 Q(RS) 0.84945
26 Q(RS) 0.88117
27 Q(RS) 0.99467
28 Q(RS) 0.95214
29 Q(RS) 0.93664
30 Q(RS) 0.94787
31 Q(RS) 0.98544
32 Q(RS) 0.92176
33 Q(RS) 0.98532
34 Q(RS) 0.94079
35 Q(RS) 0.99708
36 Q(RS) 0.93455
37 Q(RS) 0.98143
38 Q(RS) 0.92236
39 Q(RS) 1.00109
40 Q(RS) 1.00109
41 Q(RS) 0.96791
42 Q(RS) 0.95312
43 Q(RS) 0.98108
44 Q(RS) 0.78668
45 Q(RS) 0.99685
46 Q(RS) 0.88086
47 Q(RS) 0.99332
48 Q(RS) 0.88058
49 Q(RS) 0.92895
50 Q(RS) 0.88955
51 Q(RS) 0.99806
52 Q(RS) 0.96441
53 Q(RS) 0.84430
54 Q(RS) 0.97621
55 Q(RS) 0.94645
56 Q(RS) 0.90409
57 Q(RS) 0.98475
58 Q(RS) 0.97679
59 Q(RS) 0.97613
60 Q(RS) 0.92715
61 Q(RS) 0.84605
62 Q(RS) 0.90538
63 Q(RS) 0.99578
64 Q(RS) 1.00621
65 Q(RS) 0.99245
66 Q(RS) 0.99629
67 Q(RS) 0.99746
68 Q(RS) 0.96019
69 Q(RS) 1.00699
70 Q(RS) 0.94681
71 Q(RS) 0.94839
72 Q(RS) 0.99453
73 Q(RS) 0.91974
74 Q(RS) 0.99896
75 Q(RS) 0.99912
76 Q(RS) 0.98180
77 Q(RS) 0.92241
78 Q(RS) 0.97385
79 Q(RS) 0.97967
80 Q(RS) 0.99703
81 Q(RS) 0.94958
82 Q(RS) 0.98388
83 Q(RS) 0.98659
84 Q(RS) 0.99011
85 Q(RS) 0.97724
86 Q(RS) 0.99208
87 Q(RS) 0.95179
88 Q(RS) 0.93523
89 Q(RS) 0.97254
90 Q(RS) 0.98820
91 Q(RS) 1.00228
92 Q(RS) 0.97505
93 Q(RS) 0.94517
94 Q(RS) 0.99026
95 Q(RS) 0.98401
96 Q(RS) 0.99849
97 Q(RS) 0.97770
98 Q(RS) 0.92425
99 Q(RS) 0.98907
100 Q(RS) 1.00343
1 Q(RS) 0.00000
2 Q(RS) 0.90884
3 Q(RS) 0.33121
4 Q(RS) 0.79220
5 Q(RS) 0.75483
6 Q(RS) 0.68613
7 Q(RS) 0.95070
8 Q(RS) 0.81702
9 Q(RS) 0.78064
10 Q(RS) 0.95481
11 Q(RS) 0.84014
12 Q(RS) 0.85945
13 Q(RS) 0.99589
14 Q(RS) 0.85681
15 Q(RS) 0.92910
16 Q(RS) 0.80848
17 Q(RS) 0.99487
18 Q(RS) 0.95342
19 Q(RS) 0.88375
20 Q(RS) 0.95836
21 Q(RS) 0.90118
22 Q(RS) 0.73032
23 Q(RS) 0.98518
24 Q(RS) 0.81889
25 Q(RS) 0.80744
26 Q(RS) 0.87463
27 Q(RS) 0.71116
28 Q(RS) 0.94615
29 Q(RS) 0.98969
30 Q(RS) 0.76465
31 Q(RS) 0.98564
32 Q(RS) 0.92853
33 Q(RS) 0.98044
34 Q(RS) 0.98501
35 Q(RS) 0.83915
36 Q(RS) 0.97603
37 Q(RS) 0.97935
38 Q(RS) 0.99876
39 Q(RS) 0.95329
40 Q(RS) 0.99585
41 Q(RS) 0.86630
42 Q(RS) 0.85915
43 Q(RS) 0.92583
44 Q(RS) 0.93705
45 Q(RS) 0.96247
46 Q(RS) 0.82909
47 Q(RS) 0.97606
48 Q(RS) 0.99453
49 Q(RS) 0.93435
50 Q(RS) 1.00112
51 Q(RS) 0.94278
52 Q(RS) 0.94457
53 Q(RS) 0.99877
54 Q(RS) 0.99083
55 Q(RS) 0.88450
56 Q(RS) 0.94900
57 Q(RS) 0.97580
58 Q(RS) 0.89290
59 Q(RS) 0.99159
60 Q(RS) 0.93574
61 Q(RS) 0.91244
62 Q(RS) 0.96385
63 Q(RS) 0.90573
64 Q(RS) 0.98514
65 Q(RS) 0.93045
66 Q(RS) 0.98378
67 Q(RS) 0.91782
68 Q(RS) 0.99123
69 Q(RS) 0.97211
70 Q(RS) 0.93748
71 Q(RS) 0.98730
72 Q(RS) 0.98307
73 Q(RS) 0.96748
74 Q(RS) 1.00152
75 Q(RS) 0.92878
76 Q(RS) 0.99458
77 Q(RS) 1.00717
78 Q(RS) 0.96740
79 Q(RS) 0.97249
80 Q(RS) 0.96199
81 Q(RS) 0.99453
82 Q(RS) 0.96792
83 Q(RS) 0.95951
84 Q(RS) 0.99038
85 Q(RS) 0.98232
86 Q(RS) 0.91030
87 Q(RS) 0.91772
88 Q(RS) 0.99180
89 Q(RS) 0.90763
90 Q(RS) 0.96094
91 Q(RS) 0.99630
92 Q(RS) 0.98714
93 Q(RS) 0.99789
94 Q(RS) 0.90958
95 Q(RS) 0.96833
96 Q(RS) 0.99737
97 Q(RS) 0.99943
98 Q(RS) 0.96633
99 Q(RS) 1.00342
100 Q(RS) 1.00029
1 Q(RS) 0.00000
2 Q(RS) 0.71430
3 Q(RS) 0.83667
4 Q(RS) 0.86416
5 Q(RS) 0.91678
6 Q(RS) 0.69791
7 Q(RS) 0.97762
8 Q(RS) 0.88385
9 Q(RS) 0.76191
10 Q(RS) 0.69472
11 Q(RS) 0.97374
12 Q(RS) 0.50667
13 Q(RS) 0.64908
14 Q(RS) 0.94783
15 Q(RS) 0.99433
16 Q(RS) 0.85568
17 Q(RS) 0.92877
18 Q(RS) 0.93336
19 Q(RS) 0.96711
20 Q(RS) 0.98976
21 Q(RS) 0.84735
22 Q(RS) 0.93413
23 Q(RS) 0.97647
24 Q(RS) 0.96310
25 Q(RS) 0.97983
26 Q(RS) 0.67820
27 Q(RS) 0.98230
28 Q(RS) 0.98089
29 Q(RS) 0.76642
30 Q(RS) 0.93490
31 Q(RS) 0.74139
32 Q(RS) 0.94733
33 Q(RS) 0.92671
34 Q(RS) 0.85524
35 Q(RS) 0.85109
36 Q(RS) 0.92902
37 Q(RS) 0.99579
38 Q(RS) 0.99933
39 Q(RS) 0.94843
40 Q(RS) 0.91026
41 Q(RS) 0.99859
42 Q(RS) 0.98665
43 Q(RS) 0.95511
44 Q(RS) 0.95675
45 Q(RS) 0.95524
46 Q(RS) 0.98938
47 Q(RS) 0.95215
48 Q(RS) 0.93759
49 Q(RS) 0.99762
50 Q(RS) 0.95396
51 Q(RS) 0.88859
52 Q(RS) 0.86141
53 Q(RS) 0.94784
54 Q(RS) 1.00036
55 Q(RS) 0.88377
56 Q(RS) 0.96749
57 Q(RS) 0.87923
58 Q(RS) 0.94657
59 Q(RS) 0.90865
60 Q(RS) 0.87532
61 Q(RS) 0.97877
62 Q(RS) 0.98895
63 Q(RS) 0.98850
64 Q(RS) 0.95160
65 Q(RS) 0.98892
66 Q(RS) 0.89647
67 Q(RS) 0.98702
68 Q(RS) 0.99937
69 Q(RS) 0.89491
70 Q(RS) 1.00580
71 Q(RS) 0.99576
72 Q(RS) 0.87395
73 Q(RS) 0.98102
74 Q(RS) 0.86740
75 Q(RS) 0.98759
76 Q(RS) 1.00324
77 Q(RS) 0.99619
78 Q(RS) 0.96214
79 Q(RS) 0.97393
80 Q(RS) 0.95207
81 Q(RS) 0.99958
82 Q(RS) 0.95471
83 Q(RS) 0.98906
84 Q(RS) 0.99839
85 Q(RS) 0.99742
86 Q(RS) 0.96453
87 Q(RS) 0.99422
88 Q(RS) 1.00546
89 Q(RS) 0.98125
90 Q(RS) 0.97134
91 Q(RS) 0.96710
92 Q(RS) 0.99801
93 Q(RS) 0.96830
94 Q(RS) 0.94122
95 Q(RS) 0.97169
96 Q(RS) 1.00053
97 Q(RS) 0.97478
98 Q(RS) 0.95180
99 Q(RS) 0.96047
100 Q(RS) 0.98390
1 Q(RS) 0.00000
2 Q(RS) 0.71512
3 Q(RS) 0.92485
4 Q(RS) 0.59941
5 Q(RS) 0.81137
6 Q(RS) 0.67758
7 Q(RS) 0.82651
8 Q(RS) 0.90627
9 Q(RS) 0.95360
10 Q(RS) 0.69572
11 Q(RS) 0.63622
12 Q(RS) 0.79205
13 Q(RS) 0.86504
14 Q(RS) 0.86394
15 Q(RS) 0.87377
