States inputs Time(msecs) Memory(MB) Nodes Length Episodes Sequence Algorithm
32 3 0 0.773438 42 5 0 aaaac PDS_BF
32 3 0 0.773438 53 5 0 aaacc PDS_BF
32 3 0 0.773438 25 5 0 aaaaa PDS_BF
32 3 0 0.820312 122 5 0 aaaaa PDS_BF
32 3 0 0.820312 58 5 0 aaaac PDS_BF
32 3 0 0.820312 49 5 0 aaaaa PDS_BF
32 3 0 0.820312 42 6 0 aaaaca PDS_BF
32 3 0 0.820312 75 5 0 aaccc PDS_BF
32 3 0 0.773438 18 5 0 aaaaa PDS_BF
32 3 0 0.789062 46 5 0 aaaca PDS_BF
32 3 0 0.773438 20 5 0 aaaaa PDS_BF
32 3 0 0.789062 44 5 0 aaaac PDS_BF
32 3 0 0.773438 12 5 0 aaaaa PDS_BF
32 3 0 0.789062 68 5 0 aaaab PDS_BF
32 3 0 0.789062 29 5 0 aaaaa PDS_BF
32 3 0 0.789062 24 5 0 aaacb PDS_BF
32 3 0 0.820312 115 5 0 aabac PDS_BF
32 3 0 0.792969 28 5 0 aaaab PDS_BF
32 3 0 0.789062 40 5 0 aabab PDS_BF
32 3 0 0.789062 64 5 0 aaaaa PDS_BF
32 3 0 0.789062 23 5 0 aaacc PDS_BF
32 3 0 0.820312 90 5 0 aabbc PDS_BF
32 3 0 0.78125 41 5 0 aaabb PDS_BF
32 3 0 0.789062 87 5 0 aacba PDS_BF
32 3 0 0.789062 61 5 0 aaaab PDS_BF
32 3 0 0.789062 59 5 0 aaaaa PDS_BF
32 3 0 0.773438 45 5 0 aacab PDS_BF
32 3 0 0.820312 172 6 0 aaabcb PDS_BF
32 3 0 0.792969 107 6 0 aaabab PDS_BF
32 3 0 0.789062 55 5 0 aaaab PDS_BF
32 3 0 0.789062 30 5 0 aaaca PDS_BF
32 3 0 0.789062 87 5 0 aabca PDS_BF
32 3 0 0.789062 72 5 0 aacaa PDS_BF
32 3 0 0.789062 53 6 0 aaaaca PDS_BF
32 3 0 0.820312 100 5 0 aabaa PDS_BF
32 3 0 0.789062 60 5 0 aaaaa PDS_BF
32 3 0 0.773438 46 6 0 aaabac PDS_BF
32 3 0 0.773438 11 5 0 aaaaa PDS_BF
32 3 0 0.773438 29 5 0 aaaaa PDS_BF
32 3 0 0.773438 12 5 0 aaaaa PDS_BF
32 3 0 0.789062 60 5 0 aaaaa PDS_BF
32 3 0 0.773438 32 5 0 aaaab PDS_BF
32 3 0 0.789062 31 5 0 aaaab PDS_BF
32 3 0 0.789062 77 5 0 aacaa PDS_BF
32 3 0 0.789062 35 5 0 aaaac PDS_BF
32 3 0 0.789062 53 6 0 aaaacc PDS_BF
32 3 0 0.789062 11 5 0 aaaaa PDS_BF
32 3 0 0.789062 66 5 0 aaacc PDS_BF
32 3 0 0.789062 84 5 0 aabac PDS_BF
32 3 0 0.789062 37 5 0 aaaba PDS_BF
32 3 0 0.789062 17 6 0 aaaaaa PDS_BF
32 3 0 0.789062 38 5 0 aaaba PDS_BF
32 3 0 0.789062 54 6 0 aaabbc PDS_BF
32 3 0 0.789062 24 5 0 aaaaa PDS_BF
32 3 0 0.789062 95 5 0 aabaa PDS_BF
32 3 0 0.820312 121 5 0 aabbb PDS_BF
32 3 0 0.789062 64 5 0 aaaaa PDS_BF
32 3 0 0.820312 67 5 0 aaaab PDS_BF
32 4 0 0.820312 95 4 0 aaac PDS_BF
32 4 0 0.820312 102 4 0 aabb PDS_BF
32 4 0 0.882812 291 4 0 badd PDS_BF
32 4 0 0.882812 107 4 0 aaaa PDS_BF
32 4 0 0.882812 116 4 0 aaaa PDS_BF
32 4 0 0.882812 232 4 0 abcd PDS_BF
32 4 0 0.855469 144 4 0 aaca PDS_BF
32 4 0 0.855469 163 4 0 abdd PDS_BF
32 4 0 0.886719 201 4 0 aada PDS_BF
32 4 0 0.886719 207 4 0 aaaa PDS_BF
32 4 0 0.855469 139 4 0 aaaa PDS_BF
32 4 0 0.886719 161 4 0 aabc PDS_BF
32 4 0 0.832031 82 4 0 aaaa PDS_BF
32 4 0 0.855469 214 4 0 addb PDS_BF
32 4 0 0.855469 184 4 0 aacc PDS_BF
32 4 0 0.855469 185 4 0 abbb PDS_BF
32 4 0 0.855469 143 4 0 aaaa PDS_BF
32 4 0 0.835938 118 4 0 aadb PDS_BF
32 4 0 0.910156 330 4 0 bcbb PDS_BF
32 4 0 0.847656 100 4 0 aaac PDS_BF
32 4 0 0.910156 203 4 0 babb PDS_BF
32 4 0 0.84375 107 4 0 aaaa PDS_BF
32 4 0 0.867188 167 4 0 aabd PDS_BF
32 4 0 0.867188 183 4 0 aaad PDS_BF
32 4 0 0.867188 162 4 0 aadd PDS_BF
32 4 0 0.867188 189 4 0 badd PDS_BF
32 4 0 0.867188 103 4 0 aaaa PDS_BF
32 4 0 0.867188 149 4 0 abac PDS_BF
32 4 0 0.910156 207 4 0 abbb PDS_BF
32 4 0 0.894531 153 4 0 abac PDS_BF
32 4 0 0.890625 172 4 0 aacb PDS_BF
32 4 0 0.875 102 4 0 aaad PDS_BF
32 4 0 0.859375 114 4 0 aaaa PDS_BF
32 4 0 0.847656 102 4 0 aaac PDS_BF
32 4 0 0.847656 96 4 0 aaaa PDS_BF
32 4 0 0.859375 100 4 0 aaad PDS_BF
32 4 0 0.855469 128 4 0 aaab PDS_BF
32 4 0 0.851562 92 4 0 aaaa PDS_BF
32 4 0 0.910156 184 4 0 abbc PDS_BF
32 4 0 0.867188 185 4 0 aadc PDS_BF
32 4 0 0.851562 130 4 0 aaac PDS_BF
32 4 0 0.851562 141 4 0 aaca PDS_BF
32 4 0 0.910156 200 4 0 acbb PDS_BF
32 4 0 0.878906 105 4 0 aaab PDS_BF
32 4 0 0.910156 197 4 0 abba PDS_BF
32 4 0 0.871094 90 4 0 aabb PDS_BF
32 4 0 0.890625 100 4 0 aaaa PDS_BF
32 4 0 0.910156 124 4 0 aaca PDS_BF
32 4 0 0.910156 131 4 0 aaad PDS_BF
32 4 0 0.855469 72 4 0 aaaa PDS_BF
32 4 0 0.855469 79 4 0 aaad PDS_BF
32 4 0 0.890625 62 4 0 aaaa PDS_BF
32 4 0 0.867188 139 4 0 aada PDS_BF
32 4 0 0.851562 96 4 0 aaaa PDS_BF
32 4 0 0.851562 97 4 0 aaaa PDS_BF
32 4 0 0.867188 102 4 0 aaba PDS_BF
32 4 0 0.867188 68 4 0 aaba PDS_BF
32 4 0 0.847656 100 4 0 aaaa PDS_BF
32 4 0 0.910156 169 4 0 abcc PDS_BF
32 4 0 0.910156 90 4 0 aaaa PDS_BF
32 4 0 0.910156 140 4 0 aabc PDS_BF
32 4 0 0.890625 116 4 0 aaba PDS_BF
32 4 0 0.871094 121 4 0 aabc PDS_BF
32 4 0 0.910156 153 4 0 aadb PDS_BF
32 4 1 0.910156 165 4 0 aacc PDS_BF
32 4 0 0.894531 91 4 0 aaaa PDS_BF
32 4 1 0.910156 206 4 0 aadc PDS_BF
32 4 1 0.921875 162 4 0 aaab PDS_BF
32 4 0 0.898438 107 4 0 aaad PDS_BF
32 4 0 0.898438 150 4 0 aaca PDS_BF
32 4 0 0.898438 178 4 0 abbd PDS_BF
32 4 0 0.898438 141 4 0 abbd PDS_BF
32 4 0 0.898438 118 4 0 abbd PDS_BF
32 4 0 0.875 82 4 0 aaaa PDS_BF
32 4 0 0.894531 163 4 0 abdc PDS_BF
32 4 0 0.921875 159 4 0 aaca PDS_BF
32 4 0 0.921875 158 4 0 aacb PDS_BF
32 4 1 0.921875 180 4 0 abaa PDS_BF
32 4 0 0.863281 44 4 0 aaaa PDS_BF
32 4 1 0.933594 291 4 0 accd PDS_BF
32 4 1 0.980469 311 4 0 abbb PDS_BF
32 4 2 1.05078 540 5 0 aaaaa PDS_BF
32 4 0 0.960938 132 4 0 aaba PDS_BF
32 4 0 0.929688 88 4 0 aaac PDS_BF
32 4 0 0.976562 171 4 0 abda PDS_BF
32 4 1 0.949219 173 4 0 abac PDS_BF
32 4 0 0.976562 124 4 0 aacc PDS_BF
32 4 0 1.01172 187 4 0 aadd PDS_BF
32 4 0 0.914062 182 4 0 abbb PDS_BF
32 4 0 0.941406 165 4 0 aadb PDS_BF
32 4 0 1.05078 135 4 0 aabc PDS_BF
32 4 0 0.894531 116 4 0 aaab PDS_BF
32 4 0 0.894531 118 4 0 aabb PDS_BF
32 4 1 0.929688 167 4 0 aaaa PDS_BF
32 4 0 0.914062 151 4 0 abac PDS_BF
32 4 0 0.929688 128 4 0 aaaa PDS_BF
32 4 0 0.929688 119 4 0 aacd PDS_BF
32 4 0 0.929688 102 4 0 aaba PDS_BF
32 4 0 0.929688 118 4 0 aabd PDS_BF
32 4 0 0.90625 87 4 0 aabb PDS_BF
32 5 1 1.05078 235 4 0 aaaa PDS_BF
32 5 1 1.05078 294 3 0 ebb PDS_BF
32 5 0 0.9375 103 4 0 aaaa PDS_BF
32 5 1 0.980469 268 4 0 aaab PDS_BF
32 5 0 0.9375 113 3 0 aba PDS_BF
32 5 0 1.05078 235 4 0 aaaa PDS_BF
32 5 0 0.945312 149 3 0 add PDS_BF
32 5 0 0.945312 192 4 0 aaba PDS_BF
32 5 0 0.882812 77 3 0 abc PDS_BF
32 5 0 0.90625 123 4 0 aaaa PDS_BF
32 5 0 1.05078 220 4 0 aaba PDS_BF
32 5 0 1.05078 243 4 0 aaac PDS_BF
32 5 0 0.933594 127 3 0 bae PDS_BF
32 5 0 1.05078 228 3 0 bcb PDS_BF
32 5 0 0.9375 158 4 0 aaaa PDS_BF
32 5 0 1.05078 247 4 0 aaac PDS_BF
32 5 0 0.90625 50 3 0 aaa PDS_BF
32 5 0 0.914062 58 3 0 aab PDS_BF
32 5 0 1.05078 333 4 0 aaae PDS_BF
32 5 0 0.9375 162 3 0 bcb PDS_BF
32 5 0 1.05078 271 3 0 cce PDS_BF
32 5 0 0.957031 188 4 0 aaaa PDS_BF
32 5 0 1.05078 235 4 0 aaab PDS_BF
32 5 0 0.964844 300 4 0 aaca PDS_BF
32 5 0 0.929688 166 4 0 aaaa PDS_BF
32 5 0 0.867188 30 3 0 aaa PDS_BF
32 5 0 0.894531 73 3 0 abb PDS_BF
32 5 1 1.05078 332 3 0 eea PDS_BF
32 5 0 0.9375 52 3 0 aac PDS_BF
32 5 0 0.914062 136 4 0 aaaa PDS_BF
32 5 0 0.90625 143 4 0 aaab PDS_BF
32 5 0 0.988281 301 4 0 aaae PDS_BF
32 5 0 0.894531 48 3 0 aab PDS_BF
32 5 0 0.9375 197 4 0 aaaa PDS_BF
32 5 0 1.05078 153 3 0 bae PDS_BF
32 5 0 1.05078 254 4 0 aaae PDS_BF
32 5 0 0.925781 80 3 0 abc PDS_BF
32 5 0 1.05078 265 4 0 aaaa PDS_BF
32 5 0 0.90625 91 3 0 acc PDS_BF
32 5 0 1.05078 201 3 0 bed PDS_BF
32 5 0 0.914062 126 4 0 aaab PDS_BF
32 5 0 1.05078 126 4 0 aaaa PDS_BF
32 5 0 1.05078 64 3 0 aba PDS_BF
32 5 0 1.05078 62 3 0 aae PDS_BF
32 5 0 1.05078 153 4 0 aaab PDS_BF
32 5 0 0.90625 183 4 0 aabd PDS_BF
32 5 0 1.05078 205 4 0 aaab PDS_BF
32 5 0 1.05078 118 4 0 aaaa PDS_BF
32 5 0 1.05078 170 3 0 bad PDS_BF
32 5 0 0.898438 40 3 0 aaa PDS_BF
32 5 0 0.898438 73 3 0 abb PDS_BF
32 5 0 0.90625 130 3 0 ada PDS_BF
32 5 0 1.05078 174 4 0 aaaa PDS_BF
32 5 0 1.05078 171 4 0 aaab PDS_BF
32 5 0 1.05078 156 3 0 bae PDS_BF
32 5 0 1.05078 290 4 0 aabc PDS_BF
32 5 0 1.03516 193 3 0 bec PDS_BF
32 5 0 1.05078 245 4 0 aaaa PDS_BF
32 5 0 1.02734 47 3 0 aac PDS_BF
32 5 1 1.05078 369 4 0 aaab PDS_BF
32 5 0 0.9375 207 4 0 aaaa PDS_BF
32 5 0 0.941406 142 4 0 aaac PDS_BF
32 5 1 1.05078 376 3 0 ceb PDS_BF
32 5 0 0.984375 169 4 0 aaaa PDS_BF
32 5 0 0.96875 236 4 0 aaac PDS_BF
32 5 0 0.929688 162 4 0 aaac PDS_BF
32 5 0 1.05078 272 4 0 aaab PDS_BF
32 5 0 1.05078 316 4 0 aacc PDS_BF
32 5 0 0.929688 40 3 0 aaa PDS_BF
32 5 0 0.929688 153 3 0 bdd PDS_BF
32 5 0 1.05078 231 4 0 aaaa PDS_BF
32 5 0 0.960938 144 4 0 aaab PDS_BF
32 5 0 1.05078 184 3 0 bbc PDS_BF
32 5 0 0.933594 175 4 0 aaab PDS_BF
32 5 0 0.910156 61 3 0 abb PDS_BF
32 5 0 0.898438 126 3 0 bae PDS_BF
32 5 0 1.05078 185 3 0 bbd PDS_BF
32 5 0 1.05078 166 3 0 bab PDS_BF
32 5 0 0.933594 96 3 0 abe PDS_BF
32 5 0 1.05078 205 3 0 bcb PDS_BF
32 5 0 0.929688 189 4 0 aaaa PDS_BF
32 5 0 1.05078 211 4 0 aaaa PDS_BF
32 5 0 0.953125 202 4 0 aada PDS_BF
32 5 0 0.953125 197 4 0 aaaa PDS_BF
32 5 0 1.05078 233 4 0 aaae PDS_BF
32 5 0 0.953125 186 4 0 aaaa PDS_BF
32 5 0 0.945312 176 4 0 aaaa PDS_BF
32 5 0 1.05078 154 3 0 bbc PDS_BF
32 5 0 1.05078 278 4 0 aaae PDS_BF
32 5 0 0.941406 205 4 0 aaac PDS_BF
32 5 0 0.9375 194 3 0 bce PDS_BF
32 5 0 0.992188 233 4 0 aaaa PDS_BF
32 5 0 0.945312 184 4 0 aaab PDS_BF
32 5 0 0.902344 36 3 0 aaa PDS_BF
32 5 0 0.992188 221 4 0 aaae PDS_BF
32 5 0 0.945312 194 4 0 aaaa PDS_BF
32 5 1 0.992188 316 3 0 bec PDS_BF
32 5 0 0.988281 262 4 0 aaaa PDS_BF
32 5 1 1.10938 520 3 0 dae PDS_BF
32 5 0 1.01562 216 3 0 bbc PDS_BF
64 2 0 0.941406 34 10 0 aaaaaaabab PDS_BF
64 2 0 0.953125 133 9 0 aaababbaa PDS_BF
64 2 0 0.878906 13 12 0 aaaaaaaaaaaa PDS_BF
64 2 0 0.929688 124 9 0 aaaaaaaaa PDS_BF
64 2 0 1.01172 147 10 0 aaaaaabaaa PDS_BF
64 2 0 0.980469 51 10 0 aaaaaaabbb PDS_BF
64 2 0 0.980469 23 11 0 aaaaaaaaaaa PDS_BF
64 2 0 0.980469 23 11 0 aaaaaaaaaaa PDS_BF
64 2 0 1.01172 148 9 0 aaaabbbaa PDS_BF
64 2 0 0.976562 78 11 0 aaaaaaaabab PDS_BF
64 2 0 0.976562 66 10 0 aaaaaaaaab PDS_BF
64 2 0 0.992188 37 10 0 aaaaaaaaaa PDS_BF
64 2 0 1 93 9 0 aaaababba PDS_BF
64 2 0 1.01172 193 9 0 aaababbbb PDS_BF
64 2 1 1.10938 226 9 0 aaaaaaaaa PDS_BF
64 2 0 0.953125 31 10 0 aaaaaaaaaa PDS_BF
64 2 0 0.972656 68 10 0 aaaaaaaaaa PDS_BF
64 2 0 0.914062 33 11 0 aaaaaaaabab PDS_BF
64 2 0 0.886719 36 10 0 aaaaaaabbb PDS_BF
64 2 0 0.886719 37 10 0 aaaaaaaaaa PDS_BF
64 2 0 0.90625 47 9 0 aaaaaaaaa PDS_BF
64 2 0 0.914062 43 10 0 aaaaaaaabb PDS_BF
64 2 0 0.914062 36 9 0 aaaaaaaaa PDS_BF
64 2 0 0.914062 51 12 0 aaaaaaaaabba PDS_BF
64 2 0 0.914062 80 10 0 aaaaaaabba PDS_BF
64 2 0 0.933594 148 10 0 aaaaaaaabb PDS_BF
64 2 0 0.929688 34 11 0 aaaaaaaaaaa PDS_BF
64 2 0 0.929688 113 10 0 aaaaaaaaba PDS_BF
64 2 0 0.878906 33 10 0 aaaaaaaaaa PDS_BF
64 2 0 0.886719 49 10 0 aaaaaaabba PDS_BF
64 2 0 0.917969 99 10 0 aaaaabaaba PDS_BF
64 2 0 0.882812 16 11 0 aaaaaaaaaaa PDS_BF
64 2 0 0.894531 80 10 0 aaaaaabaaa PDS_BF
64 2 0 0.90625 87 10 0 aaaaaabbab PDS_BF
64 2 0 0.894531 75 9 0 aaaaabaaa PDS_BF
64 2 0 0.914062 11 9 0 aaaaaaaaa PDS_BF
64 2 0 0.914062 14 9 0 aaaaaaaaa PDS_BF
64 2 0 0.914062 11 10 0 aaaaaaaaaa PDS_BF
64 2 0 0.914062 51 10 0 aaaaaaabbb PDS_BF
64 2 0 0.878906 25 11 0 aaaaaaaaaab PDS_BF
64 2 0 0.878906 28 11 0 aaaaaaaaaaa PDS_BF
64 2 0 0.894531 63 9 0 aaaaaaabb PDS_BF
64 2 0 0.894531 39 10 0 aaaaaaaaab PDS_BF
64 2 0 0.894531 46 11 0 aaaaaaaabaa PDS_BF
64 2 0 0.894531 22 10 0 aaaaaaaaaa PDS_BF
64 2 0 1.10938 107 9 0 aaaaaaaaa PDS_BF
64 2 0 0.90625 20 8 0 aaaaaaaa PDS_BF
64 2 0 0.90625 22 10 0 aaaaaaaaaa PDS_BF
64 2 0 0.917969 91 11 0 aaaaaaababb PDS_BF
64 2 0 0.898438 95 9 0 aaaaabbba PDS_BF
64 2 0 1.10938 146 11 0 aaaaaaaabbb PDS_BF
64 2 0 1.10938 156 11 0 aaaaabbbaaa PDS_BF
64 2 0 1.10938 156 9 0 aaaababaa PDS_BF
64 2 0 0.894531 39 12 0 aaaaaaaaaaaa PDS_BF
64 2 0 1.10938 132 10 0 aaaaaaaaaa PDS_BF
64 2 0 1.10938 130 10 0 aaaaaabaab PDS_BF
64 2 0 1.10938 135 10 0 aaaaaaaaba PDS_BF
64 2 0 1.08594 22 10 0 aaaaaaaaaa PDS_BF
64 2 0 1.08984 25 13 0 aaaaaaaaaaaaa PDS_BF
64 2 0 1.08984 24 12 0 aaaaaaaaaaaa PDS_BF
64 2 0 1.09375 37 10 0 aaaaaaaaaa PDS_BF
64 2 0 0.863281 21 9 0 aaaaaaaaa PDS_BF
64 2 0 0.863281 14 9 0 aaaaaaaaa PDS_BF
64 2 0 0.90625 94 10 0 aaaaabaaaa PDS_BF
64 2 0 0.90625 68 10 0 aaaaaaaaaa PDS_BF
64 2 0 0.90625 68 10 0 aaaaaaaaaa PDS_BF
64 2 0 1.10938 88 10 0 aaaaaababa PDS_BF
64 2 0 1.10938 37 10 0 aaaaaaaaaa PDS_BF
64 2 0 1.10938 86 9 0 aaaaaaaaa PDS_BF
64 2 0 0.871094 36 10 0 aaaaaaaaaa PDS_BF
64 2 0 1.10938 131 11 0 aaaaaaaaaaa PDS_BF
64 2 0 1.10938 120 10 0 aaaaaaabaa PDS_BF
64 2 0 0.890625 34 9 0 aaaaabaaa PDS_BF
64 2 0 0.890625 60 10 0 aaaaaaaaaa PDS_BF
64 2 0 1.10938 145 10 0 aaaababaaa PDS_BF
64 2 0 0.898438 76 10 0 aaaaaaabaa PDS_BF
64 2 0 0.90625 134 11 0 aaaaaaaabbb PDS_BF
64 2 0 0.875 68 10 0 aaaaaaaaaa PDS_BF
64 2 0 0.875 32 9 0 aaaaaaaaa PDS_BF
64 2 0 0.90625 83 10 0 aaaaaababb PDS_BF
64 2 0 1.10938 254 10 0 aaaaaaaaaa PDS_BF
64 2 0 0.925781 37 10 0 aaaaaaaaaa PDS_BF
64 2 0 0.953125 103 10 0 aaaaabaabb PDS_BF
64 2 0 0.914062 22 10 0 aaaaaaaaaa PDS_BF
64 2 0 0.914062 45 12 0 aaaaaaaaaabb PDS_BF
64 2 0 0.925781 70 9 0 aaaaaabaa PDS_BF
64 2 0 0.941406 93 9 0 aaaaaaaba PDS_BF
64 2 0 0.925781 41 12 0 aaaaaaaaaaab PDS_BF
64 2 0 0.925781 22 10 0 aaaaaaaaaa PDS_BF
64 2 0 0.941406 97 9 0 aaaaaaaaa PDS_BF
64 2 0 0.992188 107 9 0 aaaabbbaa PDS_BF
64 2 0 0.914062 21 9 0 aaaaaaaaa PDS_BF
64 2 0 0.914062 69 12 0 aaaaaaababaa PDS_BF
64 2 0 0.945312 38 11 0 aaaaaaaaaaa PDS_BF
64 2 0 0.992188 100 9 0 aaaabaaba PDS_BF
64 2 0 0.894531 56 10 0 aaaaaaabab PDS_BF
64 2 0 1.10938 237 10 0 aaaaaaabba PDS_BF
64 2 0 0.929688 36 9 0 aaaaaaaaa PDS_BF
64 2 0 0.929688 15 10 0 aaaaaaaaaa PDS_BF
64 2 0 0.929688 22 10 0 aaaaaaaaaa PDS_BF
64 3 0 0.929688 24 7 0 aaaaaac PDS_BF
64 3 0 0.957031 117 6 0 aabacc PDS_BF
64 3 0 0.949219 108 6 0 aaaabc PDS_BF
64 3 0 1.10938 187 6 0 aaaacb PDS_BF
64 3 0 0.949219 53 6 0 aaaacc PDS_BF
64 3 0 1.02734 22 6 0 aaaaaa PDS_BF
64 3 0 1.10938 160 6 0 aaccaa PDS_BF
64 3 0 1.04688 71 7 0 aaaaaac PDS_BF
64 3 0 1.0625 64 6 0 aaaaab PDS_BF
64 3 0 0.9375 45 6 0 aaaabc PDS_BF
64 3 0 0.878906 30 6 0 aaaaaa PDS_BF
64 3 0 0.964844 102 6 0 aaaaaa PDS_BF
64 3 0 0.941406 20 6 0 aaaaab PDS_BF
64 3 0 0.945312 25 6 0 aaaaaa PDS_BF
64 3 1 1.10938 279 6 0 aabccb PDS_BF
64 3 0 0.953125 157 6 0 aabbac PDS_BF
64 3 0 0.902344 59 6 0 aaaaca PDS_BF
64 3 0 0.953125 178 6 0 aacbba PDS_BF
64 3 0 0.945312 96 6 0 aaaaaa PDS_BF
64 3 0 0.890625 30 6 0 aaaaaa PDS_BF
64 3 0 0.890625 69 6 0 aaacbb PDS_BF
64 3 0 0.898438 78 6 0 aaabba PDS_BF
64 3 0 0.945312 118 6 0 aaaccb PDS_BF
64 3 0 1.10938 195 7 0 aaaaaaa PDS_BF
64 3 0 0.957031 162 6 0 aababb PDS_BF
64 3 0 0.957031 203 6 0 aabcab PDS_BF
64 3 0 0.898438 13 6 0 aaaaaa PDS_BF
64 3 0 0.917969 125 6 0 aacbaa PDS_BF
64 3 0 1.10547 31 6 0 aaaaaa PDS_BF
64 3 0 1.10938 99 8 0 aaaaaaca PDS_BF
64 3 0 0.882812 46 6 0 aaaaab PDS_BF
64 3 0 0.902344 141 7 0 aaaaaac PDS_BF
64 3 0 1.10938 74 6 0 aaaaca PDS_BF
64 3 0 0.925781 88 6 0 aaaaac PDS_BF
64 3 0 0.925781 65 6 0 aaabcb PDS_BF
64 3 0 1.10938 116 6 0 aaaaac PDS_BF
64 3 0 1.10938 74 6 0 aaaaba PDS_BF
64 3 0 1.10938 144 6 0 aaccab PDS_BF
64 3 0 0.902344 66 6 0 aaaabc PDS_BF
64 3 0 0.933594 70 6 0 aaaaaa PDS_BF
64 3 0 0.902344 73 6 0 aaabbc PDS_BF
64 3 1 1.10938 280 6 0 aacaba PDS_BF
64 3 0 0.992188 96 6 0 aaabaa PDS_BF
64 3 0 1.00391 219 6 0 aabbab PDS_BF
64 3 1 1.10938 205 6 0 aaaacc PDS_BF
64 3 0 0.980469 171 6 0 aabaac PDS_BF
64 3 0 0.972656 33 6 0 aaaaab PDS_BF
64 3 0 0.882812 43 6 0 aaaaac PDS_BF
64 3 0 0.890625 31 6 0 aaaaac PDS_BF
64 3 0 0.90625 58 6 0 aaaabc PDS_BF
64 3 0 1.05078 30 6 0 aaaaaa PDS_BF
64 3 0 1.07422 78 6 0 aaaabb PDS_BF
64 3 0 0.953125 94 6 0 aaabcc PDS_BF
64 3 0 1.10938 43 6 0 aaaaab PDS_BF
64 3 0 1.10938 30 6 0 aaaaaa PDS_BF
64 3 0 1.10938 97 6 0 aaacaa PDS_BF
64 3 0 1.10938 86 6 0 aaabac PDS_BF
64 3 0 1.10938 125 6 0 aaacca PDS_BF
64 3 0 1.10938 145 7 0 aaaabcc PDS_BF
64 3 0 1.10938 82 6 0 aaaaaa PDS_BF
64 3 0 1.10938 212 6 0 aabcbc PDS_BF
64 3 0 0.953125 49 6 0 aaaaac PDS_BF
64 3 0 0.953125 89 7 0 aaaaaaa PDS_BF
64 3 0 0.953125 130 7 0 aaaaaaa PDS_BF
64 3 0 1.10938 192 7 0 aaaaaaa PDS_BF
64 3 0 0.914062 71 7 0 aaaaaaa PDS_BF
64 3 0 0.921875 114 7 0 aaaaaaa PDS_BF
64 3 0 1.09766 68 7 0 aaaaaab PDS_BF
64 3 0 0.867188 76 7 0 aaaaacc PDS_BF
64 3 0 1.10938 41 6 0 aaaaac PDS_BF
64 3 0 1.10938 209 6 0 aacbcc PDS_BF
64 3 0 1.10938 193 6 0 aabccb PDS_BF
64 3 0 0.933594 65 6 0 aaabcb PDS_BF
64 3 0 0.9375 34 7 0 aaaaaab PDS_BF
64 3 0 0.929688 85 6 0 aaaabc PDS_BF
64 3 0 0.914062 45 6 0 aaaabc PDS_BF
64 3 0 0.921875 23 6 0 aaaaac PDS_BF
64 3 0 0.960938 88 6 0 aaaaaa PDS_BF
64 3 0 0.945312 183 6 0 aaaccb PDS_BF
64 3 0 1.10938 160 6 0 aaaccb PDS_BF
64 3 0 1.10938 215 6 0 aabbcc PDS_BF
64 3 0 0.902344 79 7 0 aaaaaaa PDS_BF
64 3 0 0.941406 143 6 0 aaacba PDS_BF
64 3 0 0.941406 111 6 0 aaaaca PDS_BF
64 3 0 0.910156 40 6 0 aaaaaa PDS_BF
64 3 0 0.941406 84 7 0 aaaaaca PDS_BF
64 3 0 1.10938 105 6 0 aaaaaa PDS_BF
64 3 0 0.933594 48 6 0 aaaaaa PDS_BF
64 3 0 1.10938 178 7 0 aaaaaaa PDS_BF
64 3 0 0.949219 85 6 0 aaabbc PDS_BF
64 3 0 1.10938 201 6 0 aabbca PDS_BF
64 3 0 0.945312 48 6 0 aaabba PDS_BF
64 3 0 0.890625 16 6 0 aaaaab PDS_BF
64 3 0 0.980469 113 6 0 aaabab PDS_BF
64 3 0 0.976562 38 6 0 aaaaaa PDS_BF
64 3 0 0.980469 79 6 0 aaabba PDS_BF
64 3 0 1.10938 147 6 0 aacbaa PDS_BF
64 3 0 1.10938 123 6 0 aaaaaa PDS_BF
64 3 0 0.929688 39 6 0 aaaaba PDS_BF
64 3 0 1.10938 199 6 0 aacccb PDS_BF
64 4 2 1.20312 351 5 0 aaaac PDS_BF
64 4 0 1.13672 227 5 0 aabbc PDS_BF
64 4 2 1.20312 401 5 0 aaaaa PDS_BF
64 4 1 1.12109 253 5 0 aaaaa PDS_BF
64 4 1 1.20312 428 5 0 aacba PDS_BF
64 4 2 1.20312 344 5 0 aaacd PDS_BF
64 4 2 1.12109 293 5 0 aaabd PDS_BF
64 4 1 1.06641 198 5 0 aaaaa PDS_BF
64 4 2 1.20312 314 5 0 aaaaa PDS_BF
64 4 1 1.06641 188 5 0 aaaaa PDS_BF
64 4 2 1.12891 240 4 0 bbab PDS_BF
64 4 2 1.20312 303 5 0 aaaba PDS_BF
64 4 1 1.125 284 5 0 aaaaa PDS_BF
64 4 1 1.20312 310 5 0 aabba PDS_BF
64 4 1 1.20312 441 5 0 aabbd PDS_BF
64 4 1 1.13672 244 5 0 aaaaa PDS_BF
64 4 1 1.20312 443 5 0 aacbc PDS_BF
64 4 1 1.20312 312 4 0 bccb PDS_BF
64 4 1 1.20312 269 5 0 aabaa PDS_BF
64 4 1 1.08594 243 5 0 aaaba PDS_BF
64 4 1 1.20312 347 5 0 aaaaa PDS_BF
64 4 2 1.30469 480 5 0 aabba PDS_BF
64 4 1 1.16797 268 5 0 aaaad PDS_BF
64 4 0 1.05859 172 5 0 aaaab PDS_BF
