States inputs Time(msecs) Memory(MB) Nodes Length Episodes Sequence Algorithm
64 3 44 5.66406 435 664 0 aTcTcaabaaTcabaTcTcabbaaaaTcaTcTcaaaabTcbTcaTcbbTcbTcbaTcbbabaTcTcbbbbTcbTcaaabbTcabTcTcbTcaTcbbabTcbaabbbaTcbbTcabbbTcabTcbbabTcbabbaaaTcabbTcaTcbbbaTcabbaTcbTcbTcbTcaabTcTcaTcbaTcaTcaabbTcTcbababTcaabbbabTcbTcaaaTcbbbTcTcabTcbaaTcTcaaaababTcbTcbbTcbbbTcbaTcTcbTcaTcaaabaabaaaabbaTcabbbaTcaTcbTcaTcaaabaTcaTcbTcTcbaaTcaTcbTcabbTcbTcTcaaTcaTcabTcTcbaTcaaTcbaTcbTcaabbTcabTcbbTcaTcaaTcbaaaaTcaTcabbbTcbababbTcTcababbbaaTcaabbTcabTcTcTcTcaaTcaababaabTcaaabababbabbTcaaaabTcaTcaabTcaaaTcbbabbTcabbbTcbbbbTcTcbaTcaaTcbaTcbTcaabTcabbaTcaTcaTcaTcbbbbTcaTcaTcaTcbbTcabaabTcaTcbaaaTcbabTcbTcbbTcbTcabaabbaaTcbabTcbbabaabTcaTcbbaaTcbTcbbaaabbbbaTcaabTcabbbbTcaaTcaaTcbbbabTcabTcaTcabababaabbaTcTcbbTcabaTcTcTcbaTcbTcaTcaTcbbbaaTcaTcbabTcababbTcbTcTcbTcaTcaTcaTcbTcabTcbaaTcbTcaTcbbbTcTcaabTcbTcbaTcbaTcabbTcabaTcbTcaTcabbbTcbaaababTcbbTcabTcaTcbTcbaTcaTcaTcbbaaTcb Q_SS 
64 3 3 5.66406 89 113 7 TcaabbaTcaTcaabaabTcbbbTcbbTcbababTcaTcbaabTcaaTcaaTcaTcbbbTcbbTcbTcbTcbaabaabTcabTcaabbTcbbTcbTcbTcbaTcbbTcaaTcaabTcabbaTcbabbaTcbaTcabTcTcbabb Q_SS 
64 3 1 5.66406 52 60 0 bbTcbabaTcTcbTcTcabaTcTcTcaTcTcbbbTcTcaTcTcbbaTcbbbbTcTcaabTcbbbbaabaTcaTcbTcbbbb Q_SS 
64 3 14 5.66406 212 32 72 TcTcaTcTcaTcaTcaabbbbTcbbaabbTcTcbbTcbbbTcb Q_SS 
64 3 32 5.66406 391 223 72 TcaTcaTcaTcTcaTcaTcaTcaTcaabbbTcaTcbTcaTcTcTcbbaTcaaTcbabbaTcbTcTcabTcbTcbbTcabaababTcbaaaaTcbaTcbbbTcbTcabTcbaTcaabbTcabaabbabbaTcabTcabTcaaTcabaTcaaTcaaTcaaaTcTcabbbTcbaaTcabTcTcaTcbaaTcTcaaabbbTcTcbabTcTcabbTcaTcaaTcabbbTcbbTcaTcaaTcbaabTcbaTcaabTcbbaTcaaaTcbaaTcaTcabTcabTcTcTcaTcaTcbTcaaaTcb Q_SS 
64 3 10 5.66406 213 250 0 bbTcaTcabTcbbaababTcaaTcbTcTcbTcTcabaTcaabbababaababTcaTcbaTcabbaabbbbaaTcTcabaTcabTcTcaTcaabaTcbabTcabbbabTcabaaTcTcbTcbTcbTcabbaaTcbbTcbbTcaTcabTcTcaabbbTcaTcaTcbbbbTcabaabTcbaaaabaaaaaaaTcaaTcTcbaabTcbTcbaaaaTcbbaTcbbTcabaabbTcaaTcabbbTcTcabbaababbababaTcaTcbabTcbTcbbTcbbTcbaaTcaaaaTcabTcbaTcaabbbTcTcTcbbTcabb Q_SS 
64 3 1767 7.46094 3211 104 1205 aTcTcaTcaTcaTcTcaTcabTcaTcaTcaTcaabbbbbbbbTcabaTcTcaTcaTcabbbTcTcbaTcaTcbbbbbTcaTcabbTcTcaaTcaTcTcaaabbTcTcbbTcTcbabTcbbaaTcbbbTcbaTcbbbbTcb Q_SS 
64 3 109 7.46094 688 266 219 TcaTcabTcaTcaTcTcaTcaTcaTcaTcaTcabTcTcaTcaTcaTcTcaaTcTcabTcbbaabTcTcaTcaTcaaaTcaababTcabTcabbaaTcTcbaaTcTcbTcbTcbabbbbTcbbbbbTcaTcabTcTcbaabbTcbbaaaTcabaaaTcbaTcbaaTcaaabTcbbaaTcbTcbTcabbTcabaTcabaaTcbabbTcbTcbaTcTcbbabTcbbabTcbaaTcbaaaaTcaTcaaTcabTcbTcbbTcaaTcaTcaabaaabbbTcbbTcaTcabTcaTcabbbbTcaabaTcabTcTcTcbTcaTcaaTcTcTcbaaTcabbbTcaTcaaTcbTcaabbab Q_SS 
64 3 8 7.46094 181 228 0 TcTcaTcbTcTcaaTcbaTcTcabbTcTcbTcaTcbTcbTcTcbTcabTcaTcTcTcabaaabaTcabaaaaTcababaTcababbabaTcbTcaTcabbbaTcaabbTcaaTcabbabbbabbaTcbaTcbbTcbabbTcbaaaTcbTcaTcaaTcbaabaTcbTcbbTcbabTcaaabbTcbaTcbbTcbaaTcbbaabaaaabTcabbaaTcTcabTcTcaaTcbabaTcbbbabTcbTcaaaTcbbbTcaaaTcaaabTcabTcbaaTcbaTcaaaTcaaabbTcbb Q_SS 
64 3 432 7.46094 1448 53 616 aTcTcaTcTcTcaTcaabbbbbbTcaTcaabbabbTcTcTcbTcaaTcbTcabbbbTcTcaaabTcbbbb Q_SS 
64 3 2 7.46094 90 108 0 TcbaTcTcaabTcTcaabaTcbaTcbabbbaTcTcaTcabbaTcababTcabaTcTcbbabbabbTcaaTcTcaTcabbaaTcTcbTcbbbaTcaTcbbbTcbbabbTcbabaTcbaTcaTcbbTcbbababaTcbbb Q_SS 
64 3 2 7.46094 88 98 0 bTcbTcTcbaTcaTcTcbTcaaaTcbbTcbababbabaTcababTcabTcTcaaTcaabTcTcabaTcaTcaabaaTcbTcabbTcTcabbbaabTcbTcTcaaaaTcbbbaabTcbbabbabbb Q_SS 
64 3 1 7.46094 57 51 3 aTcaTcTcbbbTcTcbbbTcaabbbaaTcaTcTcabaTcbbaaabaaTcbbaaaTcaaababb Q_SS 
64 3 15 7.46094 258 169 16 bTcaTcaTcaaabbTcbbbTcaaaabTcbaaTcTcTcaTcbbaaaabTcbaTcbabTcTcaTcbaTcbbbTcabaaTcabTcbbTcaabTcbbaaTcbababbbaTcaTcaTcaabTcbTcaTcbTcbbaabaTcbTcbTcbabaaTcTcbaabaabbTcbaabbbaTcaabTcaTcabTcbaTcbTcabbaaTcbTcbTcbTcaabaTcabbbb Q_SS 
64 3 6 7.46094 179 204 0 aTcbbaaTcbbTcaaaTcTcbaaTcaaTcaaaTcTcTcabbaTcbbTcbaabTcabaabaaaaabaTcaaabTcTcaabaaabbbaTcbabTcaaaTcbabTcabTcbaTcaaaTcbTcbaaTcaaaTcaaTcTcabbTcbbTcTcabTcaaaaTcTcbTcaabaTcaTcaTcaTcbbbaTcbbbbabbbababbaTcbabaaTcbbbbbaTcaaabbTcaabaaaTcabbbTcbabaaaTcabbaabbbb Q_SS 
64 3 7 7.46094 167 225 0 TcababbbbabTcbbaTcTcbTcaaTcbaabbabbTcbaTcaaTcbaaTcbaTcaaabbTcabbbaTcbbTcababTcbbabTcaTcaTcabTcaTcbbaaaTcaabbaTcaaTcbaTcTcbbbabbaTcaTcaabTcbaTcbTcbTcTcabTcaaTcaTcabaaabbbbaabbbbbTcTcabbaaTcbbbTcabbTcbTcaabTcbTcaTcaaaTcaTcaabTcbabaaaaTcaTcaTcbbTcaTcbaTcabTcbaaaTcaTcabbbbTcabTcbbTcbTcaTcb Q_SS 
64 3 7 7.46094 179 227 0 TcabTcTcTcaabbTcabbabTcTcbbbTcbbbaaabTcaTcbTcaTcaTcaaabTcTcbTcaaTcTcbabbaabaaTcbaTcaaaaTcbbTcabTcabTcbaaaababbabbTcbTcbbTcaabbbbabbbabTcbaTcTcbTcbTcaaabTcababaTcabaTcbbaTcabTcTcbbbaTcbbTcaTcTcbabbTcabaTcbaaabbTcaTcbTcaaaTcbbaTcbTcaTcTcaaTcbTcabbTcbTcbaTcabTcbaTcbbbaTcTcbTcaTcabTcaTcbTcaTcbaTcbb Q_SS 
64 3 40 7.46094 470 144 34 TcaTcaTcaTcTcabbbbbbbaaaaTcaTcbaaabaaTcabaaaTcaabbTcabbaaTcbaTcbTcabaTcbTcTcaTcTcaTcaTcbaabTcabTcbabTcTcaaaaTcbbbaTcTcabTcaabTcabbTcbbTcTcaabbbbbTcaaabababbaTcbaaTcaTcbbTcTcaTcTcbaTcTcab Q_SS 
64 3 28 7.46094 345 198 55 TcaTcabTcaTcTcTcbbbTcbTcTcbabTcaTcbTcabbbabaabTcaTcaTcbbTcaabTcaaaaaTcaTcaabbTcabTcabbaTcaabTcTcaTcabbaaabTcTcaTcbTcbTcbTcaTcbaTcabTcaaaaTcbTcaTcaTcbaTcTcaabaTcaTcbTcbaaabTcbTcbTcaaTcbTcaTcaaTcbTcabbTcabbTcbTcabbbbTcbbaTcbTcbbTcbaTcbaaabbTcTcabTcaTcbaaTcaabbbbTcb Q_SS 
64 3 4 7.46094 123 163 0 baTcTcTcabbbabbTcbaTcaabbaabbbbTcaabTcbaTcbababTcaTcaTcabaaaTcTcbTcbTcaTcaaTcaTcaaTcbTcaTcbTcabaTcbabTcbabbbaaTcbbaaabTcaaaaTcbaTcbbTcaTcTcabTcaTcaaabbaTcbabTcbaTcaaTcaTcbbTcaaaTcbabaaaaTcbaTcbabbbTcabbTcbab Q_SS 
64 3 4 7.46094 113 66 8 TcaTcabTcaTcTcTcTcaaaTcbabTcaabbbbbabbaTcbbbaTcTcabbbaTcTcbaabTcbaaaTcaaTcabTcbbTcbbb Q_SS 
64 3 56 7.46094 526 126 171 TcTcaTcaaaaaTcTcaTcTcTcTcbaTcabaabTcTcbTcbTcaaTcTcaTcbabbaaTcTcaaaTcTcbaTcabTcbabbbTcbabbabbTcabaTcbbaabTcabTcaTcbbTcabaaaTcbaaaTcaaTcabaaTcabaTcTcbbabbaaaTcbbTcbbb Q_SS 
64 3 5 7.46094 141 188 0 aTcbTcababaTcbaaTcbaTcabTcTcaTcabbaTcaabaTcbTcaTcTcaTcaTcaaTcaaaTcbTcbbbaTcbbbTcbbbbTcaaTcbbbTcbaabaaaTcbTcbbbTcaTcaaTcaaTcabaTcbTcaabTcaTcabTcbTcaTcabbaTcaabaaabTcaabTcabbTcTcbaTcTcaababaTcabTcTcaTcbbbbbaabTcbbbTcaTcbbaaTcbaTcbabaTcbTcababab Q_SS 
64 3 8885 8.16016 6906 138 1038 TcaTcTcTcaaabTcaababTcTcaabbabaTcabbabTcTcbTcabababaTcbTcaTcTcbTcbabTcTcbbaTcbaabbTcaaaTcbbTcbbTcaTcbaTcaaaaaTcbabaTcTcaTcbTcTcaTcaTcTcaTcabTcbTcaaTcTcbbbaTcabTcaTcaTcabbbbaaabbTcaTcb Q_SS 
64 3 1 8.16016 64 74 0 aTcaabTcaabbTcTcbaTcbbbbaTcaTcabTcTcbaaaTcbbaTcbTcbaTcbbbabTcTcbbbabbTcabaaTcabaTcbaaabaaTcbb Q_SS 
64 3 9 8.16016 202 267 0 bbaTcaaaTcbbTcTcaabbTcaTcbTcabbTcTcbaaaTcaTcaTcaababTcaaTcaababaaTcbTcabaTcaaTcTcabbaaabbTcbabTcbTcaTcbTcbTcaaTcaTcbaaTcaaTcabbTcaTcbaaTcbTcaaabaTcbaababaTcbbaTcbTcbabbTcabbaabTcbTcaTcaTcaaTcaaabbbbbbTcbTcaaTcabbTcbTcaTcTcabbabaTcbTcbbababbTcaTcbTcabaTcaaabaTcabTcaaaaTcabaaTcbTcaaTcbTcTcaaTcaTcbaabbaTcbTcababTcbaabbTcaaaTcTcbaTcaTcTcbabTcbTcb Q_SS 
64 3 8 8.16016 191 254 0 TcTcTcTcTcbTcTcaaaTcTcTcbaaTcabbTcabababbTcaaTcaTcaTcbabbTcaaaTcTcbaTcbaaTcbbaaTcaaTcaTcbbTcaTcabTcbTcaTcabTcbabaaTcbbTcbTcbTcabbbTcaaaTcbababaabTcaabbbaababbaaaTcaabbaTcaaaaaTcbTcbbTcbaTcaTcaaabbTcbaTcbbabTcTcaTcbTcTcbabTcaTcbabTcTcaaabaTcbbaTcaTcbbaabTcaTcaTcbbbTcabbbbabbabTcTcaTcaaTcbbbaabaaTcabbbaaTcaaaTcbTcbTcaTcabTcaTcab Q_SS 
64 3 35 8.16016 405 58 28 TcbaTcaTcabbabbbbbbaaTcaTcbabaabbTcbTcbTcabaaTcaTcTcTcTcbbaTcTcabaTcbaTcbbb Q_SS 
64 3 109 8.16016 673 456 96 TcaTcabTcaTcaTcaTcaTcaTcaTcaTcaTcaaTcaTcbbbbbbaaabbbTcTcbTcbTcbbbbTcaTcTcabbbabaTcbbbaTcbabaTcaTcbabbbabbaTcabaTcbabTcaTcabbTcaaTcabaTcaTcabTcbTcbTcbTcbbbTcaTcbTcTcaTcbaTcbbabbbTcabTcbbaTcbTcbbaabaabbaTcabTcbaTcbTcabTcaaaaTcbTcababbaTcaaTcbTcaTcaaabTcbbbabTcbTcbTcTcTcaaTcTcabbaaTcabTcaTcbaaaTcTcabbaTcaTcaTcbbaTcbTcbbaabbbaTcbbbabababTcaTcaTcaaTcbTcbTcTcaaaabaaTcTcaaTcaaTcbTcbaTcbTcbbbTcbbTcbTcbaTcbTcabaTcbaabbTcaabaababbaabbaaaTcbTcTcbaaTcbbbTcTcaTcabbTcaaaaTcbTcaaTcaaTcaTcabbabbbaTcbTcbTcbTcTcbTcbaaTcaTcbaTcaaabbabTcaTcTcbaTcTcaaabTcabbaabTcaaabbTcbTcTcabbaTcbTcaTcTcbaaTcbTcaTcabaabTcb Q_SS 
64 3 3 8.16016 100 124 0 aTcbaTcbabaTcbabbTcabbabTcTcabaTcaaaaaTcaTcaaTcbaTcabbbbbTcabTcbaaTcaaaaaaaTcaabbbaTcbTcaTcTcaTcTcaaabbbTcbaTcTcaabTcbTcaaaabTcbTcbaTcaaabTcbbabbTcaTcaaTcbTcb Q_SS 
64 3 5 8.16016 138 175 0 TcbabTcabbTcbTcbaabTcTcTcaTcbTcbTcaabTcTcabbaaaTcTcbbbbaTcaaTcbbbbbbbbTcaTcTcbbbbTcaabTcbaaababaabbaaTcTcbbTcababaTcaaabTcbbaaababTcTcaTcbaaaabbaTcaTcbabTcaTcbbabbaTcaaaabbbbTcaTcabTcaTcbaTcbTcbaTcaaTcTcaabTcaTcbbaTcbTcbab Q_SS 
64 3 251 8.16016 1031 154 434 TcaTcaTcbTcaTcaTcaTcaTcaTcaTcaTcaTcTcaTcaTcaTcaTcaTcabTcaTcabTcTcabbTcaaTcTcTcbbTcbbabTcaTcTcbaTcbTcbbabTcababaTcabbaTcTcabbTcabaTcbaTcTcTcbTcbbbTcaTcaTcabTcaTcTcbaTcbTcbTcaaTcaTcTcaabTcbaaTcTcbbaaTcbbTcaaaTcabbaTcb Q_SS 
64 3 16 8.16016 280 344 0 baabbbaTcaaTcbbTcbbTcTcbTcbTcaabbTcabTcaabbbTcbTcTcaTcbTcaTcabaTcbaaTcbbTcTcbTcaTcTcaaTcabbbaTcbabaTcbaTcbbabbTcaaTcTcabaTcbbbTcaTcbbTcaaaabbbaaabTcTcaTcaaabbaaaTcaaTcabbaaTcabbabaTcbaabTcTcbTcTcaTcabaTcabTcaaabaTcaaaaaabbbbTcbTcbabTcaaaTcaabaTcTcaaTcaTcabaTcTcbaaaTcaTcaaTcbabbbTcTcaaaaTcbaTcbTcaTcbaTcabTcbbTcaTcbTcaTcaaTcTcaaTcbaTcbaTcbaaabbbbTcbbabaTcaTcaTcTcaaabaababbbbTcabTcTcaaabbTcaabaTcbTcaTcbTcabbbabTcbTcabaababaabTcababaTcaaTcb Q_SS 
64 3 2 8.16016 87 101 0 abbabTcbaabTcaaaabbbTcbabbbTcbaTcaaaTcbabTcTcaaTcbTcTcabTcaaaaaaaTcbbTcaTcTcbbTcbTcabTcbbaTcaaabTcbaaaaabbbbaTcbbTcTcbaaaTcbab Q_SS 
64 3 362 8.16016 1370 170 166 TcaTcTcaTcTcTcaabbTcabbbabbaTcabbTcaTcbbbTcaTcaabbabTcaTcabbTcaabaTcbbTcaTcTcaTcbbbaTcTcbaabTcaTcaaTcbabbabTcbbabTcabTcbbbTcaaTcbTcbTcTcbbTcTcaTcbTcabbabbTcaTcbabaabaabTcaTcbbaTcaTcbaabTcabbbbaTcbTcaTcabTcbTcaTcaTcaTcaabbb Q_SS 
64 3 6 8.16016 158 197 0 aTcTcaTcaaaababbbbTcbaaTcTcbbTcTcbbTcaTcbaTcbTcaTcaTcTcbababTcaTcbaTcaTcbbbTcbbTcTcbTcbabTcaaTcaaabaaTcbTcbabaabbabaTcTcbaTcTcbaaaabbaTcbaaabTcbbTcbTcbabTcTcbabTcbTcbbTcaTcaaTcTcaTcTcaabbabTcbbTcabaTcbaTcbbbbbTcbbbaTcaaTcabTcbbaTcTcabaTcbabTcabbaTcbaTcbTcab Q_SS 
64 3 8 8.16016 179 242 0 abTcabbabTcTcbTcbaaTcbabTcaabTcbaabbbTcbaTcbTcbaaTcTcbbTcbTcbaabbaaaTcbaaaaTcabTcbTcaabTcaaaaaTcabaTcabaaaabbbaaTcTcbTcabbbbaaaTcaTcaTcbaTcaTcaabTcbTcbTcbabTcbTcaTcbTcbbTcTcbaTcbaTcaTcbbaTcbTcaTcTcaabaTcaTcbTcTcaaaaTcbaaaTcbbbababTcTcbbTcTcaabTcbabTcbTcbaTcbbbbbaaaTcaaaTcaababaTcTcbTcbaTcTcTcTcabaaaTcbbaaTcaaab Q_SS 
64 3 309 8.16016 1275 56 109 TcabababbabbabbabbaaTcbaaaTcaaaTcabTcTcbaTcaTcaaabaaaTcbaTcTcaTcaTcTcb Q_SS 
64 3 9 8.16016 215 236 0 aTcbbTcbaTcaTcbTcbTcbababbbbTcbTcbTcbTcbbaTcaabaaabaaaTcbbaaaTcbTcTcabTcababaTcTcTcTcaTcbTcTcTcbbbbbaaabaTcTcbbaabTcaabaaabbabTcbabTcbbaabbaaTcabaTcTcabaTcTcaabTcbaabTcabbbbaabbbTcbaaabbTcbbaabaaabTcbbbTcbbTcTcaTcabbTcbaTcbabTcabbaaabTcaTcbabTcaTcTcbaaaabbbbbaTcbbbabaTcbTcaaTcbabaaTcTcabTcaTcTcb Q_SS 
64 3 776 8.16016 2077 42 256 TcabTcabbabbabbabbabbaTcabTcTcaabbbbbbTcbbbTcTcaTca Q_SS 
64 3 13 8.16016 246 299 0 bbTcbTcTcTcbTcTcTcaaabTcTcaTcababbbbaaaaTcbTcbaTcbabbTcabaaaabbaaaTcbbbTcaaaabbaTcabaaTcbaTcTcaaaaTcabbbaabbTcbTcbbbbTcaaaTcbaaTcaTcaTcaTcbTcabbbbaabaTcbabbbTcabTcababbaaaaTcabTcbbabbTcabbTcbabaTcbbbaTcaTcbabTcbaaTcbaTcbaaaababbTcbbaTcbabaaTcbbaabTcaaaTcaaabaabaaTcaTcbTcbTcbbabTcbaaTcaabbaabTcTcaTcaaTcbbbbbababbababTcbTcabTcbbTcTcaTcbTcbaTcabTcTcaTcaTcTcaaTcabababbTcbTca Q_SS 
64 3 183 8.16016 872 228 46 TcaTcaTcaTcTcaTcTcTcaTcababTcTcbbTcbaaabbTcaaabbabbTcabTcbbbbaTcabaabTcaaTcbabaTcTcabTcbbbbbTcbabTcbaTcaabTcTcabaTcaaaTcabaTcbbbaTcbaaabbbaaTcbTcabaabTcbTcbbaaabaTcbaaaTcbaaTcbTcTcaabaababTcbaTcaabaTcabTcabbabaabTcTcTcaaabTcaabbaaaaTcTcabTcaaTcaaaTcbTcbTcabTcbabaTcaTcabbbaTcaTcTcbTcbTcTcaTca Q_SS 
64 3 5 8.16016 136 176 0 aTcTcTcbbTcaTcTcababbbTcabTcbaTcaaaaabTcTcaTcTcaaaabTcTcabTcTcbaTcbbaaabaTcaTcabTcTcbbTcTcbTcabTcaaTcaabbbTcTcbTcTcabTcbbabTcaaTcabaaTcbbTcabTcbTcbTcaabTcaababbTcaTcaabbTcabaTcaaTcbabTcbTcabbabbbaaabbbTcbbaaTcaaTcaaTcbTcaTcbTcaaab Q_SS 
64 3 6 8.16016 94 94 5 TcabaTcbTcaTcbTcabaTcbbTcbaabTcabbTcTcabaTcTcaTcaTcaTcbaaTcbabbaTcbbaaaTcbaTcabaTcbTcbTcbbbabbbaTcbabbTcaaTcaTcaTcbbaTcbTcb Q_SS 
64 3 12 8.16016 240 304 0 bbbaTcTcTcTcabTcbbbbbbTcbbaTcbaaaTcaTcTcTcbTcbaababTcabbbbbbaTcabaTcTcaaaabbaTcbTcbbbTcbbTcabbaTcbbaaTcaaTcaTcaabbabTcbTcTcaTcaaTcbbTcaTcaTcaaabaTcbaaTcbTcbaaTcbaTcbabaaTcTcbabTcbbTcaTcTcbbTcTcaaTcbTcbabaTcabTcbbTcbbbTcbaaTcbbbaTcaTcaTcTcabTcbTcabTcaaTcabTcabTcaaaTcabbTcabTcaTcbbbaTcaaTcaTcababbbbbabbTcTcbaaaTcaabTcaTcbbaTcTcaTcbaTcaaabTcbbbbababaabbabTcTcbTcbbabaTcbbTcbbbbaaTcbTcbTcbabTcb Q_SS 
64 3 7 8.16016 165 207 0 abTcTcTcTcaabbaaaaTcaaTcTcbaTcTcbTcaTcbaTcbaTcabbbTcbaaTcaabaTcaaaaTcbaaTcbTcbbTcaaaaaTcTcTcaaTcbTcbabTcaTcbbTcbbaTcabaTcbTcbabTcbbabbTcTcbabaaaTcabbTcabbbbTcTcTcbbTcaaTcaabTcaabbaTcaaTcababbaabbbbaTcbaabTcaTcaTcaTcaTcaaaTcbbTcbaTcTcbbbbTcaabaTcabTcaTcaaTcTcbTcbTcabbbb Q_SS 
64 3 1 8.16016 45 58 0 aTcbTcbaTcabaaaaaababbabbTcaTcTcbTcaTcbTcaTcaTcbTcaabbbTcTcbbbTcaTcbTcTcbTcbb Q_SS 
64 3 103 8.16016 643 40 130 TcaTcTcTcabababababaaabbabbbabTcbbaTcabaaaabTcb Q_SS 
64 3 18 8.16016 267 87 54 TcaTcabTcaTcTcbaabTcbaabaTcTcabaaaTcabaabTcbbaTcTcbbaabbaabaaaaTcabbbTcTcaTcababbbbaabTcabbbbaabaaaTcaaab Q_SS 
64 3 20 8.16016 265 73 88 TcTcabTcabTcaTcaTcaTcaabTcTcaTcTcaTcaTcTcaabTcbbTcTcbbaaTcTcbbbaTcaaTcbaTcbaaTcbbTcTcbbaabaTcbbbTcbb Q_SS 
64 3 9 8.16016 210 119 11 TcaTcbababTcaaTcabbbTcTcaaaTcbababaTcTcaTcTcTcbaaTcTcTcbbTcTcabTcabTcTcbTcbbbbTcabaababbaTcbTcbTcbTcaaTcaaababaaTcbaaabbTcTcbaTcTcTcaaaTcbaTcTcbaaTcaTcbabbab Q_SS 
64 3 109 8.16016 747 83 62 TcbbbbbbbaTcbbTcTcaTcbaabTcTcbbbbaTcTcTcabTcbbbaTcbabbbTcabbTcaTcbbTcbbbbabTcaaTcbaTcbbaTcTcbbTcaababbaTcb Q_SS 
64 3 7 8.16016 181 213 0 TcTcaTcabaaabTcabaTcTcaTcaaaabTcaTcaabTcaabbbbTcaaTcabTcTcaaaaaaaaTcabTcabbTcabbbTcTcaaaTcaTcaabbabTcbTcbTcaaTcabaaaabaTcbabTcbabaaTcaaabaaaaaTcbTcbbTcaTcTcTcTcbbbabbaTcaabbbbTcTcaaaTcbbTcababbTcTcabTcbTcaTcaaTcaTcTcaTcaabTcaaaTcababTcTcbTcaTcbbbbbTcbTcTcababaTcbaabbaaaTcb Q_SS 
64 3 143 8.16016 810 150 199 TcbaTcbaTcaTcaTcaTcaaTcTcaTcTcbTcbbbbbbbbTcbbbbbbabaabaaTcabaTcabbbaaTcabaaTcTcbaaaaababbabaTcbbabbTcabTcbTcbabTcTcTcaaTcaaTcbabaaaTcbbTcTcbTcabbaTcbTcbTcaTcbaabaaTcaTcaabaTcbbTcaaTcbTcaTcbTcb Q_SS 
64 3 34 8.16016 364 166 68 TcTcaTcaTcabTcaTcaTcaabbbbbbTcTcbbTcbTcabbTcTcbTcabaTcaaabaaTcaTcbTcbbTcbTcbaaaTcbbbabTcbbTcTcbbaabbaTcbTcbbaTcbTcbbabaaTcTcbbaababTcaaTcbbbTcaaTcabbabbaTcbbabTcaaTcaaTcabaTcbTcababaaTcTcbaaTcbabbbTcaTcbTcbTcbaaTcb Q_SS 
64 3 338 8.16016 1227 115 213 bTcTcaTcaabTcbaababbbbTcbbTcbbbbTcbbabbbbbaaaaTcbTcbbaTcbaabbbTcbaTcbaabTcbTcaaaTcaTcbbbbaaaTcbaaTcbTcaTcbbbbaabTcbTcbTcaTcTcaaabbTcaaaTcbbbTcb Q_SS 
64 3 10 8.16016 213 278 0 TcbabbaaaabbaTcbaababaTcTcbTcaTcaTcaaTcbTcbTcbbbababaaTcbbTcaaaTcaaTcbTcbTcabaTcTcTcaaTcTcbTcbaaaTcbbTcTcbbTcaTcbTcaTcbTcbaTcbabbTcbTcaaTcaTcTcbTcaTcTcbabaaTcabbTcbaTcaaaaaTcaaabTcabbbaaTcabbTcbaaTcaaTcaabbaTcaabbbabTcaaTcabTcaaabTcTcbTcTcabTcTcbaaabbTcaTcbababaaTcaTcaTcTcaaabTcabbTcbaTcababaTcTcTcbbTcaaTcaTcbTcbTcaabbbaTcbaTcbbabTcTcTcbbaTcbbabaTcaTcbaaabTcab Q_SS 
64 3 8 8.16016 195 237 0 TcbTcTcabTcaaTcbbTcTcabbabbaTcaaaaababTcbababaaTcbbbbTcbabaaTcaTcbTcbbTcTcbbTcaaTcbbbabbbTcaTcbbTcbbbaaaTcbbabaaTcaaTcbaTcTcabTcbababbTcbbTcbbabTcababTcaaTcbbTcabTcabaTcaTcbbbbbbbbababbbaaTcaaabTcabaTcbbabbabaaTcTcbabaTcbaTcababbaTcabbaaTcabTcaTcbbababbbTcaabTcaTcaTcaaababaTcbTcaaabbTcaabTcb Q_SS 
64 3 8 8.16016 184 231 0 TcTcTcaaaTcTcaTcTcbbbTcTcabbbabbTcbTcbaaabaaaaTcbbababbTcabTcbbTcbbbTcbbbaTcTcTcabaTcTcbTcbTcaTcTcbaTcaTcbaabbTcaTcaababTcbTcbaTcTcaTcTcbbbaTcTcabTcbbaaTcaabTcbbaaaaTcaTcbbaTcabbaTcbaTcaTcTcbTcTcaabbbabaaabaTcbabaTcaTcaTcaaabTcaaaTcbTcaabbabTcbTcbbbTcabbTcTcaaabaTcTcbaaTcbaaTcabaabbbbbTcabbbabbab Q_SS 
64 3 16 8.16016 231 155 26 TcaTcaTcaTcabaaTcTcbTcbaTcbTcbTcaaTcTcaaaaTcaaabbaTcbabaaaTcTcTcaabTcbaTcbabTcTcaaabbTcaaaTcaaaTcabaaabTcTcaTcbaTcaaabbTcabbbbTcbbTcabTcbaaaTcaTcaaabTcbababTcabbabTcbTcTcaaTcbbTcabTcaTcaTcaTcbaabbbaab Q_SS 
64 3 77 8.16016 596 199 54 TcTcTcbbbbbbTcbbbaaabaTcbaTcabTcaTcaTcTcTcbTcbbaTcbaTcaTcbbTcbTcaaaabTcbTcabTcabTcaTcbTcTcbaaaTcbabbbTcaaabTcaTcaTcbaaTcbaTcTcbbbbaaTcabbbaTcabTcaaTcbabaaTcaaabaTcbaaaTcaabaTcaTcababTcaTcbaaTcbabTcaTcabTcabTcbabaTcaTcbTcbaaTcabaaabaabTcbaaabbaaTcaTcaaaTcb Q_SS 
64 3 2 8.16016 92 106 0 aTcabaTcbbTcabTcbTcaTcabbTcaaabbabTcTcTcabaaabbbaTcbTcTcabababTcTcTcbTcTcbaaTcaabaTcbabaaTcTcbaTcaabbTcTcTcbbaaaabbTcTcaTcbbbbTcTcTcbTcbbab Q_SS 
